node,degree,pagerank,pagerank_norm,kcore,membership_infomap
1,22,0.0291831216184288,0.701940267125186,3,1
2,11,0.0139762078871878,0.277254122534849,3,2
3,18,0.0258158864901896,0.607902901633775,3,1
4,26,0.0398558706645656,1,3,3
5,17,0.0235058564615322,0.543390288220116,3,2
7,13,0.0212597697641084,0.480663431423071,3,3
6,11,0.0178236221231776,0.384701534113683,3,4
9,14,0.0213298076116929,0.482619390665805,3,4
11,5,0.00902191185880467,0.138894629172906,3,5
8,5,0.00677667347473677,0.0761914633716084,3,2
13,13,0.0188556965679539,0.413524457990854,3,2
14,16,0.0282854220665933,0.676870054430662,3,4
16,14,0.0197652194650837,0.438924863321303,3,3
10,12,0.0173792741846025,0.372292151366778,3,6
20,6,0.0128444593693504,0.245647583352688,3,7
15,7,0.0124411180685112,0.234383400163724,3,8
22,12,0.0184378300822208,0.401854627418006,3,9
27,6,0.0102960462998547,0.174477604983944,3,9
23,9,0.016195786801051,0.339240691815244,3,7
12,11,0.0157864469644493,0.327808986466874,3,5
26,11,0.019161299396265,0.422059081730102,3,1
37,5,0.0071524973307958,0.0866871620581136,3,1
25,8,0.0142157231490926,0.283943107226063,3,6
35,5,0.00845310400343305,0.12300943251961,3,5
29,4,0.00711862666276578,0.0857412499766358,3,10
34,6,0.0107449537725428,0.187014322639023,3,1
21,8,0.0134470597222828,0.262476509007068,3,1
43,7,0.0127624456467191,0.243357171748903,3,4
17,4,0.00639936632208545,0.0656543404012415,3,3
32,6,0.0111737656872818,0.198989828125766,3,3
49,7,0.0134976113129851,0.263888272139133,3,3
50,7,0.0135055762800506,0.264110711170133,3,11
47,6,0.0128039334011771,0.244515807537852,3,9
46,7,0.0153550525313657,0.315761358537768,3,7
51,6,0.00983526084716453,0.161609168899884,3,1
30,5,0.00733531520537204,0.0917927488779084,3,4
19,5,0.00779114712263807,0.104522846710135,3,3
42,6,0.008991282232533,0.138039230232565,3,1
52,4,0.00888036215494285,0.134941545788374,3,1
56,4,0.00734035347262025,0.0919334534502414,3,4
28,6,0.0103592045989769,0.176241437871218,3,8
31,6,0.0113404650550667,0.203645270581836,3,12
61,7,0.012525229066444,0.236732382742375,3,13
33,5,0.00597400321218846,0.0537751502916802,3,2
53,4,0.00860769096719439,0.12732660974597,3,3
58,4,0.00779099880249868,0.104518704547611,3,7
60,5,0.009369868460416,0.148612074161069,3,11
36,6,0.0106597641686477,0.184635217642652,3,3
72,4,0.00734082789724915,0.0919467027899896,3,2
63,5,0.00910141315435049,0.141114875785204,3,1
67,4,0.00838197858378446,0.12102310046126,3,9
59,5,0.00936272066255496,0.148412456357643,3,2
44,5,0.00874949146491803,0.131286697094629,3,10
79,4,0.00828008779295055,0.118177578490578,3,9
40,5,0.00851000823532756,0.12459860697547,3,7
83,5,0.0108126441444946,0.188904723518398,3,10
75,4,0.00428260768497532,0.00653925100767281,3,1
77,4,0.00729542719525769,0.0906787894295793,3,3
76,4,0.010149813682506,0.170393741053844,3,12
62,4,0.00668323079130625,0.073581873176804,3,3
86,4,0.00455520779366245,0.0141522020126756,3,11
69,4,0.00872614682265614,0.13063474717933,3,12
87,4,0.00876147303494366,0.131621308500353,3,3
18,3,0.00535170963411841,0.0363962484878933,3,1
24,3,0.00601822481490848,0.0550101347401149,3,2
38,3,0.00572042570124285,0.0466934467072727,3,9
39,3,0.00487240869525286,0.0230107271768094,3,4
41,3,0.00518055920095106,0.031616500348895,3,6
45,3,0.00458295514429084,0.0149271071360446,3,1
48,3,0.00621428515501192,0.0604855462152615,3,4
54,3,0.00511804638267896,0.0298706939184346,3,4
55,3,0.00428731584468725,0.00667073660899292,3,7
57,3,0.00493912862713704,0.0248740264063575,3,3
64,3,0.00420305383099506,0.0043175365867662,3,1
65,3,0.00655588649428541,0.0700255066784367,3,6
66,3,0.00617856676493538,0.0594880324764008,3,8
68,3,0.0069237172392242,0.0802979803499959,3,6
70,3,0.00485376064925548,0.022489939928408,3,13
71,3,0.00534799500373725,0.0362925093542969,3,11
73,3,0.0053319667630163,0.0358448858669378,3,3
74,3,0.00404845399946591,0,3,11
78,3,0.00415213364298057,0.00289547957297102,3,1
80,3,0.00705441822500942,0.0839480896837031,3,13
81,3,0.00692422689170174,0.0803122135040462,3,6
82,3,0.00516356232433578,0.0311418255971739,3,11
84,3,0.00666617529956628,0.0731055614702239,3,9
85,3,0.00657491768049083,0.0705569939505684,3,10
88,3,0.00496952578967652,0.025722933291313,3,10
89,3,0.00637153254630001,0.0648770216673666,3,5
90,3,0.00536929633028386,0.0368873952335503,3,12
91,3,0.00620982708573821,0.0603610449334348,3,3
92,3,0.00632524034274461,0.0635842111865561,3,3
93,3,0.00690333546066032,0.0797287748483952,3,1
94,3,0.00558311001126394,0.0428586073704058,3,2
95,3,0.00519999519753873,0.0321592928315096,3,11
96,3,0.00420603056826146,0.00440066845004027,3,4
97,3,0.00552595763886416,0.0412625030511717,3,7
98,3,0.00712483869033719,0.0859147343592015,3,13
99,3,0.00533770811276613,0.0360052255474999,3,12
100,3,0.00618864086570708,0.05976937365401,3,9
