node,degree,pagerank,pagerank_norm,kcore,membership_infomap
1,26,0.0404681010167391,1,3,1
2,10,0.0144146509643883,0.297257099209246,3,1
3,21,0.034456883067609,0.837858681657558,3,1
4,17,0.0252271315914502,0.588903464099018,3,1
6,21,0.0303444782803458,0.726934283406266,3,1
5,6,0.00980096741553729,0.172811647496123,3,1
8,10,0.0147817357415872,0.307158521886341,3,1
10,14,0.02197876526627,0.501284881162738,3,2
14,9,0.0125543748742583,0.247079644276299,3,1
13,17,0.0205207455487951,0.461957536660969,3,1
9,15,0.0191949389093805,0.426196391714801,3,3
15,8,0.0102185762000389,0.184075860413285,3,1
12,10,0.0139602833704326,0.285001386420342,3,4
11,7,0.0124130055637018,0.243266472539595,3,1
7,6,0.007170175639506,0.101850978550174,3,1
17,7,0.0094112776768082,0.162300498421716,3,4
19,13,0.0185421403312402,0.408588375674216,3,5
18,11,0.0168542373393917,0.36306036144341,3,4
24,12,0.0214902960437775,0.488109340968572,3,4
16,7,0.0142059022621032,0.291626494882936,3,3
31,9,0.0204041182784913,0.458811735007831,3,6
33,6,0.00951883972595558,0.16520178275377,3,6
32,4,0.00542882983349784,0.0548814447442825,3,2
23,8,0.0175416696255966,0.381602556735556,3,1
25,4,0.00884350047890487,0.146985774488583,3,5
39,6,0.00905104120380178,0.152583795892781,3,5
37,4,0.00599825145077407,0.0702405238026646,3,7
36,6,0.0124093980597973,0.243169166894725,3,8
28,7,0.0140221458579794,0.286670010877425,3,4
22,6,0.0103292187011949,0.18706023415484,3,2
40,5,0.0101247625728977,0.181545413952704,3,5
27,4,0.00658417854536643,0.0860448071232367,3,1
38,4,0.00612814467081929,0.0737441495437548,3,1
26,5,0.00699100508663517,0.0970181892724494,3,9
42,8,0.0147714227821825,0.306880349168593,3,8
30,12,0.0223445656126353,0.511151658729565,3,10
34,4,0.00911372657488823,0.154274616088414,3,11
53,7,0.0143708554876005,0.296075798447256,3,11
54,4,0.00841919668625019,0.135540976296116,3,4
52,5,0.00922400846530199,0.157249263032229,3,5
48,5,0.0085397726432745,0.138793286360028,3,1
56,6,0.00943189887548664,0.162856716540543,3,9
41,5,0.00634495343378899,0.0795921588745742,3,7
44,4,0.00655511552359147,0.0852608866755862,3,4
49,4,0.00905725717301447,0.152751459992045,3,1
29,4,0.00765434992314298,0.114910670832296,3,3
20,5,0.00930338484903488,0.159390291957252,3,2
45,7,0.0111557217481243,0.209353602117413,3,1
61,5,0.00927548950868463,0.158637867523755,3,12
21,5,0.0108764158876512,0.201819850917387,3,2
64,4,0.00886125196374251,0.147464587464333,3,11
43,4,0.00962116507929395,0.167961817048074,3,13
77,6,0.00947827093484534,0.164107515779948,3,13
60,4,0.00848934985716313,0.137433226371556,3,2
75,4,0.00735453045479853,0.106823603573466,3,4
35,6,0.0107350270566828,0.19800615265422,3,3
70,4,0.00648614933649226,0.0834006532600043,3,8
57,5,0.00466910028969425,0.0343891666637911,3,6
58,4,0.00934422141040667,0.16049178153115,3,9
69,4,0.0104412329160192,0.190081607297255,3,3
81,4,0.00631089791722349,0.0786735752531697,3,9
67,4,0.00837593673627631,0.134374120364497,3,1
86,4,0.00740407982222879,0.108160104732826,3,14
46,4,0.005895514144243,0.0674693778444132,3,8
90,4,0.0086576508104936,0.141972828608943,3,3
88,4,0.00765558708122242,0.114944040848771,3,9
91,4,0.00978844561946648,0.172473895556313,3,9
94,4,0.00822218267044548,0.13022689310618,3,14
47,3,0.00620541617106517,0.0758284031885556,3,4
50,3,0.00645296361097506,0.0825055306191281,3,6
51,3,0.00357226224628267,0.00480401971488797,3,8
55,3,0.00523778176128461,0.0497282816818922,3,11
59,3,0.0064757043486222,0.0831189193222811,3,4
62,3,0.00359955058992234,0.00554007155173053,3,1
63,3,0.00452638408378484,0.0305396649536874,3,6
65,3,0.00564128516979782,0.0606120285640808,3,7
66,3,0.00540135190510121,0.0541402792145594,3,9
68,3,0.00603232902989899,0.0711597025201877,3,10
71,3,0.00561105497559987,0.0597966258316423,3,12
72,3,0.00782180245441107,0.119427388477431,3,8
73,3,0.00632783175317495,0.0791303336853211,3,1
74,3,0.00491326152750594,0.0409749576502316,3,10
76,3,0.00534051880078109,0.0524994204373869,3,2
78,3,0.00384950138437071,0.0122820249587706,3,13
79,3,0.00754832167029813,0.112050757775858,3,12
80,3,0.00587147863090638,0.0668210649979291,3,10
82,3,0.00339415829453658,0,3,6
83,3,0.0069337625725129,0.0954741799246658,3,2
84,3,0.00620842717456884,0.0759096193550213,3,4
85,3,0.00345026628389995,0.0015134076724397,3,4
87,3,0.00530715314919252,0.0515994446285395,3,6
89,3,0.00393855387769288,0.0146840487734333,3,10
92,3,0.00476552292399498,0.0369899861941882,3,1
93,3,0.00657285935600728,0.0857394932416255,3,1
95,3,0.00503998831079987,0.0443931747048215,3,3
96,3,0.0045047360638596,0.0299557502595461,3,2
97,3,0.00577153417769853,0.0641252510145948,3,5
98,3,0.00539229352408016,0.0538959463932857,3,1
99,3,0.00739384284237683,0.107883981420863,3,9
100,3,0.0052856008645319,0.0510181122134223,3,14
