gene	AD	CTL	delta	z_change	perc_AD	perc_CTL	delta_perc	HigherNetwork
ENSG00000125149	78	19	59	0.9623603589189501	0.6954436450839329	0.4337863042899014	0.26165734079403147	AD
ENSG00000178917	10	13	-3	-0.05133703845823445	0.35251798561151076	0.3673061550759392	-0.014788169464428458	Control
ENSG00000139641	19	4	15	0.24296220594159332	0.46989075406341596	0.19571009858779642	0.27418065547561954	AD
ENSG00000139726	168	155	13	0.21026228989716803	0.7932320810018652	0.7817745803357314	0.011457500666133713	AD
ENSG00000143226	8	31	-23	-0.37833619890248754	0.3160138555822009	0.5257127631228351	-0.2096989075406342	Control
ENSG00000178035	13	12	1	0.01406279363061616	0.397015720756728	0.35251798561151076	0.04449773514521721	AD
ENSG00000127884	56	5	51	0.8315606947412488	0.6486810551558753	0.22368771649347188	0.4249933386624034	AD
ENSG00000176490	134	122	12	0.19391233187495535	0.7624567013056222	0.7492672528643751	0.013189448441247031	AD
ENSG00000183579	8	12	-4	-0.06768699648044711	0.3160138555822009	0.35251798561151076	-0.036504130029309856	Control
ENSG00000164258	33	16	17	0.27566212198601864	0.5692779110045297	0.4023447908339995	0.16693312017053025	AD
ENSG00000101144	14	46	-32	-0.5254858211024014	0.4108713029576339	0.592326139088729	-0.1814548361310951	Control
ENSG00000081377	41	94	-53	-0.8688349395688671	0.6021849187316813	0.709832134292566	-0.10764721556088463	Control
ENSG00000007392	13	5	8	0.12851249978610474	0.397015720756728	0.22368771649347188	0.1733280042632561	AD
ENSG00000138685	8	19	-11	-0.18213670263593568	0.3160138555822009	0.4337863042899014	-0.11777244870770048	Control
ENSG00000100983	67	18	49	0.7988607786968236	0.6746602717825739	0.42312816413535836	0.25153210764721556	AD
ENSG00000166946	134	372	-238	-3.893577173678208	0.7624567013056222	0.9047428723687716	-0.14228617106314945	Control
ENSG00000168438	19	19	0	-0.0022871643915964943	0.46989075406341596	0.4337863042899014	0.03610444977351457	Control
ENSG00000163964	40	69	-29	-0.4764359470357635	0.5987210231814548	0.662669864108713	-0.06394884092725817	Control
ENSG00000181619	9	53	-44	-0.7216853173689532	0.3361310951239009	0.6132427391420198	-0.2771116440181189	Control
ENSG00000065518	9	17	-8	-0.1330868285692977	0.3361310951239009	0.4132693844924061	-0.0771382893685052	Control
ENSG00000247556	67	49	18	0.2920120800082313	0.6746602717825739	0.6023181454836131	0.07234212629896086	AD
ENSG00000148730	15	33	-18	-0.2965864087914242	0.4237942978950173	0.5363709032773781	-0.1125766053823608	Control
ENSG00000071967	10	29	-19	-0.3129363668136369	0.35251798561151076	0.5135891286970423	-0.16107114308553155	Control
ENSG00000068724	22	74	-52	-0.8524849815466545	0.49213962163602454	0.6718625099920064	-0.17972288835598182	Control
ENSG00000112996	17	27	-10	-0.16578674461372303	0.44950706101785237	0.4998667732480682	-0.05035971223021585	Control
ENSG00000166912	25	42	-17	-0.2802364507692116	0.5154543032240874	0.5788702371436184	-0.06341593391953104	Control
ENSG00000154975	37	23	14	0.22661224791938067	0.5855315747402078	0.47282174260591525	0.11270983213429253	AD
ENSG00000101182	142	94	48	0.7825108206746109	0.7704503064215295	0.709832134292566	0.06061817212896348	AD
ENSG00000134748	12	29	-17	-0.2802364507692116	0.3824940047961631	0.5135891286970423	-0.13109512390087924	Control
ENSG00000173456	109	41	68	1.1095099811188638	0.737410071942446	0.5751398880895284	0.16227018385291758	AD
ENSG00000163788	33	31	2	0.03041275165282881	0.5692779110045297	0.5257127631228351	0.04356514788169463	AD
ENSG00000174013	16	58	-42	-0.6889854013245279	0.4373834265920597	0.6304289901412203	-0.19304556354916064	Control
ENSG00000167110	76	126	-50	-0.8197850655022292	0.6917132960298428	0.7549960031974421	-0.06328270716759932	Control
ENSG00000134779	58	13	45	0.7334609466079729	0.654543032240874	0.3673061550759392	0.28723687716493473	AD
