gene	AD	CTL	delta	z_change	perc_AD	perc_CTL	delta_perc	HigherNetwork
ENSG00000178662	1	141	-140	-1.177561698360283	0.05154791882684047	0.8943860168863872	-0.8428380980595467	Control
ENSG00000226950	7	44	-37	-0.2947919126755795	0.3431343504665975	0.6791586431639757	-0.33602429269737816	Control
ENSG00000171103	1	181	-180	-1.5203849161019154	0.05154791882684047	0.9284550436972301	-0.8769071248703896	Control
ENSG00000278965	1	4	-3	-0.0033921775951919757	0.05154791882684047	0.23063249888905346	-0.179084580062213	Control
ENSG00000278881	71	75	-4	-0.011962758038732786	0.8118056584209746	0.781661976003555	0.030143682417419604	Control
ENSG00000198513	6	232	-226	-1.9146316165047925	0.3161753814249741	0.9546733817212265	-0.6384980002962524	Control
ENSG00000107669	7	158	-151	-1.2718380832392318	0.3431343504665975	0.9095689527477411	-0.5664346022811435	Control
ENSG00000179912	5	21	-16	-0.11480972336122251	0.2853651310916901	0.5354762257443342	-0.2501110946526441	Control
ENSG00000143333	1	120	-119	-0.997579509045926	0.05154791882684047	0.8661679751147978	-0.8146200562879573	Control
ENSG00000067829	54	95	-41	-0.32907423444974276	0.7638868315805066	0.8235076284994816	-0.05962079691897493	Control
ENSG00000146828	11	31	-20	-0.14909204513538574	0.42904754851133164	0.6070952451488668	-0.17804769663753517	Control
ENSG00000104964	19	67	-48	-0.38906829755452843	0.5460672492964005	0.7612205599170493	-0.2151533106206488	Control
ENSG00000287896	1	1	0	0.022319563735430453	0.05154791882684047	0.05058509850392535	9.628203229151214e-4	Control
ENSG00000085831	2	24	-22	-0.16623320602246736	0.13746111687157458	0.561102058954229	-0.42364094208265446	Control
ENSG00000228060	5	1	4	0.05660188550959369	0.2853651310916901	0.05058509850392535	0.23478003258776475	AD
ENSG00000100442	9	130	-121	-1.0147206699330076	0.38749814842245595	0.8788327655162198	-0.49133461709376386	Control
ENSG00000204634	2	6	-4	-0.011962758038732786	0.13746111687157458	0.2975114797807732	-0.1600503629091986	Control
ENSG00000166073	4	24	-20	-0.14909204513538574	0.247148570582136	0.561102058954229	-0.313953488372093	Control
ENSG00000259575	7	75	-68	-0.5604799064253446	0.3431343504665975	0.781661976003555	-0.4385276255369575	Control
ENSG00000241839	7	26	-19	-0.14052146469184493	0.3431343504665975	0.5758406162050067	-0.2327062657384092	Control
ENSG00000269896	2	9	-7	-0.03767449936935522	0.13746111687157458	0.369352688490594	-0.2318915716190194	Control
ENSG00000102271	12	1	11	0.11659594861437936	0.4472670715449563	0.05058509850392535	0.396681973041031	AD
ENSG00000152413	2	22	-20	-0.14909204513538574	0.13746111687157458	0.5448081765664347	-0.40734705969486007	Control
