gene	AD	CTL	delta	z_change	perc_AD	perc_CTL	delta_perc	HigherNetwork
ENSG00000090020	1	1	0	-0.03693223581110361	0.0589110383814341	0.02008330853912526	0.03882772984230884	Control
ENSG00000232034	10	8	2	-0.011433212688441477	0.3635822671823862	0.18670038678964593	0.17688188039274025	AD
ENSG00000167613	23	80	-57	-0.7636543948069744	0.48021422195775065	0.6286819398988396	-0.14846771794108893	Control
ENSG00000105640	6	14	-8	-0.13892832830175214	0.28711692948527223	0.2704552216602202	0.016661707825052052	Control
ENSG00000170445	61	50	11	0.10331239136353813	0.6276405831597739	0.5284141624516513	0.0992264207081226	AD
ENSG00000062725	56	237	-181	-2.3445938284120267	0.6117227015769117	0.8243082415947635	-0.2125855400178518	Control
ENSG00000126432	93	13	80	0.9830286890953817	0.6890806307646534	0.25825647128830703	0.4308241594763464	AD
ENSG00000074706	17	10	7	0.05231434511821386	0.4343945254388575	0.216155905980363	0.2182386194584945	AD
ENSG00000135750	57	17	40	0.4730482266421391	0.6157393632847367	0.2994644451056233	0.31627491817911335	AD
ENSG00000143442	14	42	-28	-0.3939185595283735	0.40568283249033027	0.4869086581374591	-0.08122582564712882	Control
ENSG00000142937	12	22	-10	-0.16442735142441428	0.3882772984230884	0.3436477238916989	0.04462957453138949	Control
ENSG00000110700	10	13	-3	-0.0751807704950968	0.3635822671823862	0.25825647128830703	0.10532579589407914	Control
ENSG00000074071	71	62	9	0.077813368240876	0.6498066051770306	0.5736387979767926	0.07616780720023797	AD
ENSG00000113282	28	2	26	0.29455506478350413	0.5089259149062779	0.05385301993454329	0.45507289497173464	AD
ENSG00000174231	164	136	28	0.32005408790616624	0.7588515322820589	0.7225528116631955	0.03629872061886341	AD
ENSG00000109917	166	95	71	0.868283085043402	0.7603391847664386	0.6588812853317465	0.10145789943469208	AD
ENSG00000116221	67	107	-40	-0.5469126982643463	0.639839333531687	0.6808985421005653	-0.04105920856887835	Control
ENSG00000157216	83	25	58	0.7025394347460983	0.6725676881880392	0.37102052960428444	0.3015471585837548	AD
ENSG00000186010	55	73	-18	-0.26642344391506284	0.6096399880987802	0.6090449271050282	5.950609937519502e-4	Control
ENSG00000278845	53	133	-80	-1.056893160717589	0.6071109788753347	0.7183873847069324	-0.1112764058315977	Control
ENSG00000179335	2	13	-11	-0.17717686298574534	0.1474263612020232	0.25825647128830703	-0.11083011008628382	Control
ENSG00000228315	130	249	-119	-1.5541241116095006	0.728652186849152	0.8323415650104136	-0.10368937816126156	Control
ENSG00000142168	18	1	17	0.17980946073152454	0.44346920559357333	0.02008330853912526	0.42338589705444807	AD
ENSG00000013503	94	4	90	1.1105238047086923	0.6914608747396608	0.10874739660815233	0.5827134781315084	AD
ENSG00000235954	108	29	79	0.9702791775340506	0.7087176435584648	0.40181493603094315	0.30690270752752163	AD
ENSG00000119698	32	64	-32	-0.44491660577369774	0.5267777447188337	0.5803332341565011	-0.053555489437667414	Control
ENSG00000160932	160	199	-39	-0.5341631867030152	0.7564712883070515	0.7914311216899732	-0.034959833382921746	Control
ENSG00000156395	37	73	-36	-0.49591465201902196	0.5496875929782803	0.6090449271050282	-0.05935733412674793	Control
ENSG00000135250	38	155	-117	-1.5286250884868384	0.5544480809282951	0.7485867301398393	-0.19413864921154422	Control
ENSG00000145050	1	1	0	-0.03693223581110361	0.0589110383814341	0.02008330853912526	0.03882772984230884	Control
ENSG00000198198	13	96	-83	-1.0951416954015822	0.39764950907468016	0.66081523356144	-0.26316572448675984	Control
ENSG00000115268	11	17	-6	-0.11342930517909	0.377268670038679	0.2994644451056233	0.07780422493305567	Control
ENSG00000102931	97	13	84	1.034026735340706	0.6960725974412377	0.25825647128830703	0.4378161261529307	AD
ENSG00000149273	11	9	2	-0.011433212688441477	0.377268670038679	0.2008330853912526	0.17643558464742637	AD
ENSG00000147123	65	55	10	0.09056287980220706	0.635673906575424	0.5486462362392145	0.0870276703362095	AD
ENSG00000110048	71	58	13	0.12881141448620026	0.6498066051770306	0.5601011603689379	0.08970544480809273	AD
ENSG00000135503	21	4	17	0.17980946073152454	0.4669741148467718	0.10874739660815233	0.3582267182386195	AD
ENSG00000181722	6	50	-44	-0.5979107445096705	0.28711692948527223	0.5284141624516513	-0.24129723296637906	Control
ENSG00000167881	47	21	26	0.29455506478350413	0.5879202618268372	0.3333829217494793	0.2545373400773579	AD
ENSG00000151651	28	1	27	0.30730457634483516	0.5089259149062779	0.02008330853912526	0.48884260636715265	AD
ENSG00000148057	37	22	15	0.1543104376088624	0.5496875929782803	0.3436477238916989	0.2060398690865814	AD
ENSG00000151414	2	13	-11	-0.17717686298574534	0.1474263612020232	0.25825647128830703	-0.11083011008628382	Control
ENSG00000179918	70	5	65	0.7917860156754157	0.6471288307051473	0.13091341862540912	0.5162154120797382	AD
ENSG00000100129	45	8	37	0.4347996919581459	0.5827134781315085	0.18670038678964593	0.3960130913418626	AD
ENSG00000171450	7	76	-69	-0.9166485335429473	0.3122582564712883	0.6167807200238025	-0.30452246355251417	Control
ENSG00000067900	72	315	-243	-3.1350635452145528	0.6521868491520381	0.8757810175542993	-0.2235941684022612	Control
