gene	AD	CTL
ENSG00000143106	13	61
ENSG00000204352	103	134
ENSG00000101654	92	63
ENSG00000112232	112	291
ENSG00000165678	78	111
ENSG00000221890	225	59
ENSG00000183117	42	7
ENSG00000122482	5	43
ENSG00000228203	73	298
ENSG00000184524	87	9
ENSG00000048991	61	31
ENSG00000101977	347	336
ENSG00000124920	24	169
ENSG00000145063	46	101
ENSG00000175497	111	355
ENSG00000181789	44	151
ENSG00000131943	124	69
ENSG00000271614	18	56
ENSG00000032389	26	79
ENSG00000076554	83	NA
ENSG00000172500	21	42
ENSG00000197457	40	3
ENSG00000143727	47	123
ENSG00000132821	288	30
ENSG00000102290	157	NA
ENSG00000105270	163	18
ENSG00000114812	87	45
ENSG00000184545	4	1
ENSG00000196937	216	563
ENSG00000036549	3	NA
ENSG00000062282	166	225
ENSG00000197324	13	13
ENSG00000138207	25	63
ENSG00000108946	150	109
ENSG00000197283	6	2
ENSG00000156395	127	NA
ENSG00000131263	144	268
ENSG00000176485	17	119
ENSG00000122824	186	452
ENSG00000111667	30	23
ENSG00000167005	62	104
ENSG00000171492	7	103
ENSG00000182255	91	85
ENSG00000182870	52	21
ENSG00000033122	22	NA
ENSG00000142676	6	29
ENSG00000157895	37	493
ENSG00000279878	3	NA
ENSG00000182732	56	78
ENSG00000159753	145	2
ENSG00000143590	69	NA
ENSG00000178385	10	8
ENSG00000171860	9	18
ENSG00000144445	3	NA
ENSG00000162975	60	109
ENSG00000172725	5	1
ENSG00000164270	29	6
ENSG00000105695	16	117
ENSG00000154118	29	13
ENSG00000105711	2	2
ENSG00000065809	23	154
ENSG00000101349	152	3
ENSG00000105778	68	600
ENSG00000197562	141	1
ENSG00000181610	26	161
ENSG00000069869	2	5
ENSG00000113100	72	166
ENSG00000169676	21	28
ENSG00000237441	91	NA
ENSG00000145623	2	9
ENSG00000152034	201	294
ENSG00000143740	13	327
ENSG00000197217	108	146
ENSG00000232044	9	127
ENSG00000057935	54	50
ENSG00000170921	24	11
ENSG00000286285	13	2
ENSG00000011426	4	63
ENSG00000228824	112	88
ENSG00000249264	1	NA
ENSG00000132639	125	NA
ENSG00000184845	30	43
ENSG00000164466	108	1
ENSG00000184203	21	71
ENSG00000119004	87	11
ENSG00000112079	10	8
ENSG00000111696	60	16
ENSG00000163131	7	5
ENSG00000243232	45	56
ENSG00000112293	53	27
ENSG00000135905	13	154
ENSG00000075539	5	137
ENSG00000132694	23	NA
ENSG00000188352	57	4
ENSG00000127445	154	207
ENSG00000174720	2	NA
ENSG00000167755	6	116
ENSG00000166908	38	94
ENSG00000144460	13	5
ENSG00000007237	129	NA
ENSG00000272944	66	258
ENSG00000283183	5	NA
ENSG00000108061	112	5
ENSG00000181852	113	452
ENSG00000114013	10	12
ENSG00000011600	12	20
ENSG00000198612	13	60
ENSG00000181191	64	308
ENSG00000149926	4	1
ENSG00000132535	66	4
ENSG00000140262	104	124
ENSG00000073536	42	12
ENSG00000133878	100	40
ENSG00000129682	651	41
ENSG00000188730	38	54
ENSG00000136541	25	64
ENSG00000120063	7	8
ENSG00000186416	341	391
ENSG00000126860	17	181
ENSG00000108018	80	16
ENSG00000135298	29	14
ENSG00000166224	39	338
ENSG00000256043	1	NA
ENSG00000186297	21	14
ENSG00000003402	82	192
ENSG00000135018	23	64
ENSG00000166681	45	198
ENSG00000249896	14	39
ENSG00000082996	15	115
ENSG00000169213	40	4
ENSG00000179774	27	28
ENSG00000087085	30	166
ENSG00000134780	63	84
ENSG00000067182	3	9
ENSG00000115896	1	41
ENSG00000110076	15	3
ENSG00000114544	36	4
ENSG00000138190	96	150
ENSG00000150054	42	124
ENSG00000118432	43	28
ENSG00000125354	268	102
ENSG00000205356	64	5
ENSG00000261675	246	28
ENSG00000126803	3	134
ENSG00000169641	18	8
ENSG00000171160	120	51
ENSG00000154548	102	31
ENSG00000113658	74	111
ENSG00000166073	123	89
ENSG00000237737	20	NA
ENSG00000023516	39	1
ENSG00000174607	21	148
ENSG00000159403	2	NA
ENSG00000152284	3	NA
ENSG00000178394	35	21
ENSG00000160932	26	3
ENSG00000111679	4	4
ENSG00000175203	1	22
ENSG00000270607	33	195
ENSG00000071967	2	NA
ENSG00000101132	40	5
ENSG00000128609	36	28
ENSG00000196227	22	183
ENSG00000141030	24	66
ENSG00000057704	17	101
ENSG00000132305	1	52
ENSG00000164236	28	12
ENSG00000129538	5	73
ENSG00000148826	13	91
ENSG00000054277	26	199
ENSG00000133135	234	143
ENSG00000146006	51	NA
ENSG00000177917	23	56
ENSG00000139190	7	NA
ENSG00000138944	140	18
ENSG00000162694	9	43
ENSG00000105568	15	20
ENSG00000112306	2	19
ENSG00000112038	50	25
ENSG00000166763	72	13
ENSG00000184144	16	141
ENSG00000149305	72	123
ENSG00000091513	11	118
ENSG00000137269	6	33
ENSG00000106608	46	NA
ENSG00000171314	4	40
ENSG00000151414	9	142
ENSG00000155729	4	45
ENSG00000137843	79	29
ENSG00000047056	63	299
ENSG00000172086	33	70
ENSG00000100604	25	20
ENSG00000198604	3	23
ENSG00000141458	19	52
ENSG00000153922	1	6
ENSG00000158815	1	NA
ENSG00000101746	131	11
ENSG00000231312	9	6
ENSG00000138101	38	3
ENSG00000157764	111	361
ENSG00000113595	8	1
ENSG00000168542	1	NA
ENSG00000198121	4	60
ENSG00000092871	4	90
ENSG00000124374	3	57
ENSG00000141098	42	121
ENSG00000011677	619	216
ENSG00000128482	28	414
ENSG00000003987	15	11
ENSG00000168329	1	2
ENSG00000204655	17	186
ENSG00000117528	1	2
ENSG00000172548	5	127
ENSG00000117395	9	66
ENSG00000253719	70	119
ENSG00000152332	3	4
ENSG00000164796	51	29
ENSG00000162599	26	158
ENSG00000154727	100	78
ENSG00000280776	14	12
ENSG00000058335	62	2
ENSG00000123338	12	21
ENSG00000101098	52	13
ENSG00000108352	46	1
ENSG00000102096	133	109
ENSG00000163110	6	19
ENSG00000113916	1	NA
ENSG00000082781	9	2
ENSG00000075651	9	138
ENSG00000100167	179	131
ENSG00000133131	80	237
ENSG00000126945	19	24
ENSG00000104365	52	123
ENSG00000156482	7	28
ENSG00000105397	10	2
ENSG00000127152	108	1
ENSG00000023572	81	NA
ENSG00000075043	76	34
ENSG00000128596	35	NA
ENSG00000204186	28	84
ENSG00000112175	2	NA
ENSG00000116544	2	4
ENSG00000135324	23	22
ENSG00000055070	25	51
ENSG00000128915	77	268
ENSG00000116044	8	32
ENSG00000122367	6	87
ENSG00000163704	49	306
ENSG00000168899	2	3
ENSG00000138686	51	88
ENSG00000023171	58	62
ENSG00000164465	116	18
ENSG00000258986	14	NA
ENSG00000116918	2	NA
ENSG00000182718	5	NA
ENSG00000175766	2	NA
ENSG00000185420	63	174
ENSG00000137494	34	5
ENSG00000140577	11	90
ENSG00000105723	5	9
ENSG00000059377	8	7
ENSG00000078114	2	6
ENSG00000113456	65	366
ENSG00000140497	19	47
ENSG00000130638	64	253
ENSG00000148948	73	3
ENSG00000115825	6	11
ENSG00000173465	18	46
ENSG00000054793	13	73
ENSG00000103056	21	NA
ENSG00000129691	9	10
ENSG00000084093	38	111
ENSG00000121297	26	NA
ENSG00000143847	21	10
ENSG00000166348	14	89
ENSG00000256008	97	1
ENSG00000168993	32	2
ENSG00000125841	62	153
ENSG00000103769	61	303
ENSG00000111052	30	15
ENSG00000123636	48	468
ENSG00000149311	2	20
ENSG00000175215	13	9
ENSG00000154678	14	156
ENSG00000185090	28	146
ENSG00000171840	7	139
ENSG00000031081	2	6
ENSG00000177954	4	24
ENSG00000215475	56	86
ENSG00000170540	45	NA
ENSG00000173369	12	17
ENSG00000163833	93	127
ENSG00000128242	13	146
ENSG00000213722	3	NA
ENSG00000157388	5	6
ENSG00000183166	78	NA
ENSG00000151502	31	383
ENSG00000103449	3	17
ENSG00000121753	70	40
ENSG00000119655	3	25
ENSG00000165028	44	27
ENSG00000139433	18	169
ENSG00000197381	136	219
ENSG00000060749	7	4
ENSG00000157542	73	8
ENSG00000135932	14	70
ENSG00000108176	50	1
ENSG00000143409	6	136
ENSG00000138606	16	77
ENSG00000146223	12	148
ENSG00000176381	2	65
ENSG00000155052	1	NA
ENSG00000173020	58	3
ENSG00000261115	44	209
ENSG00000140015	82	3
ENSG00000156136	14	NA
ENSG00000143164	20	400
ENSG00000287527	4	NA
ENSG00000168887	13	49
ENSG00000050438	107	NA
ENSG00000204147	93	4
ENSG00000110514	61	99
ENSG00000165716	95	4
ENSG00000122756	1	NA
ENSG00000132842	103	140
ENSG00000151136	6	10
ENSG00000157216	50	76
ENSG00000188042	35	141
ENSG00000144227	45	131
ENSG00000123609	2	2
ENSG00000153560	20	39
ENSG00000189369	64	275
ENSG00000236064	147	14
ENSG00000164144	23	100
ENSG00000167702	20	18
ENSG00000060138	1	10
ENSG00000147669	3	2
ENSG00000164600	21	26
ENSG00000173660	17	59
ENSG00000156475	15	14
ENSG00000166167	43	408
ENSG00000109881	60	22
ENSG00000169871	36	170
ENSG00000253877	6	112
ENSG00000072958	108	125
ENSG00000129566	38	15
ENSG00000198836	16	67
ENSG00000197959	1	1
ENSG00000101638	22	3
ENSG00000204396	10	142
ENSG00000198668	55	168
ENSG00000172336	17	255
ENSG00000127585	51	3
ENSG00000156976	12	158
ENSG00000137815	51	116
ENSG00000129484	8	NA
ENSG00000165209	31	171
ENSG00000221866	1	65
ENSG00000127511	64	NA
ENSG00000233932	38	6
ENSG00000132386	68	195
ENSG00000163827	22	58
ENSG00000126215	132	NA
ENSG00000077420	6	11
ENSG00000169018	11	40
ENSG00000072133	150	34
ENSG00000204564	6	8
ENSG00000010818	34	4
ENSG00000198420	107	306
ENSG00000149679	28	4
ENSG00000132938	29	1
ENSG00000176182	73	31
ENSG00000104643	35	454
ENSG00000186564	2	NA
ENSG00000255366	35	2
ENSG00000147481	27	NA
ENSG00000117632	26	NA
ENSG00000149972	57	29
ENSG00000111652	36	226
ENSG00000196865	10	1
ENSG00000066084	12	157
ENSG00000166801	37	1
ENSG00000113732	27	33
ENSG00000136436	11	6
ENSG00000189043	3	4
ENSG00000081237	6	14
ENSG00000103160	17	305
ENSG00000283462	7	50
ENSG00000063177	4	34
ENSG00000104852	1	4
ENSG00000140284	101	137
ENSG00000110955	46	151
ENSG00000081803	47	70
ENSG00000196482	8	12
ENSG00000131469	2	22
ENSG00000169427	71	42
ENSG00000182504	1	1
ENSG00000165025	11	19
ENSG00000104427	33	112
ENSG00000140740	3	10
ENSG00000164219	4	NA
ENSG00000183741	61	77
ENSG00000118496	9	3
ENSG00000197771	18	17
ENSG00000105880	3	4
ENSG00000134453	21	149
ENSG00000144713	3	28
ENSG00000005448	11	NA
ENSG00000170606	2	1
ENSG00000174460	135	128
ENSG00000169220	2	6
ENSG00000168959	27	33
ENSG00000142235	4	4
ENSG00000101438	61	215
ENSG00000164591	67	46
ENSG00000128654	18	5
ENSG00000088179	17	94
ENSG00000113319	30	1
ENSG00000123119	48	NA
ENSG00000181656	16	34
ENSG00000143258	3	NA
ENSG00000149657	36	200
ENSG00000122966	3	NA
ENSG00000164244	3	20
ENSG00000198853	16	NA
ENSG00000198865	5	2
ENSG00000233123	31	328
ENSG00000169554	4	50
ENSG00000183654	41	3
ENSG00000104447	6	11
ENSG00000101557	48	24
ENSG00000152578	41	64
ENSG00000134748	31	6
ENSG00000135631	19	165
ENSG00000160445	11	1
ENSG00000177380	16	NA
ENSG00000137821	3	5
ENSG00000119729	2	NA
ENSG00000198001	46	341
ENSG00000184408	37	141
ENSG00000145882	8	5
ENSG00000180828	36	NA
ENSG00000134684	4	88
ENSG00000227825	16	108
ENSG00000260838	53	NA
ENSG00000175606	8	10
ENSG00000049759	94	10
ENSG00000171951	13	NA
ENSG00000205090	11	131
ENSG00000265354	11	7
ENSG00000242419	18	12
ENSG00000167550	108	419
ENSG00000176720	6	130
ENSG00000112893	8	126
ENSG00000132965	6	4
ENSG00000109339	9	121
ENSG00000165959	3	66
ENSG00000131773	18	NA
ENSG00000258768	62	103
ENSG00000213719	4	9
ENSG00000143367	27	273
ENSG00000164332	6	90
ENSG00000142937	4	20
ENSG00000010256	3	8
ENSG00000131462	82	98
ENSG00000137221	8	129
ENSG00000008735	100	NA
ENSG00000163950	6	132
ENSG00000120162	3	90
ENSG00000081479	1	84
ENSG00000141668	175	115
ENSG00000137996	5	3
ENSG00000011083	20	NA
ENSG00000124313	210	20
ENSG00000105143	59	34
ENSG00000144152	10	175
ENSG00000157827	3	50
ENSG00000173327	2	105
ENSG00000124134	117	42
ENSG00000116729	1	NA
ENSG00000073910	30	91
ENSG00000204287	4	6
ENSG00000146216	4	NA
ENSG00000168135	158	72
ENSG00000189319	3	36
ENSG00000120805	10	194
ENSG00000124702	22	45
ENSG00000087077	3	NA
ENSG00000232057	3	NA
ENSG00000117318	1	NA
ENSG00000130558	4	1
ENSG00000133703	25	404
ENSG00000122126	119	133
ENSG00000117020	11	265
ENSG00000154237	8	NA
ENSG00000018408	8	10
ENSG00000188786	2	11
ENSG00000160014	86	21
ENSG00000171497	2	NA
ENSG00000152784	32	2
ENSG00000136861	3	80
ENSG00000173452	30	33
ENSG00000030066	20	23
ENSG00000179195	1	28
ENSG00000006128	9	43
ENSG00000100302	19	4
ENSG00000168438	6	85
ENSG00000109458	11	142
ENSG00000155158	2	6
ENSG00000164091	46	174
ENSG00000125249	2	NA
ENSG00000285517	23	1
ENSG00000198763	6	15
ENSG00000135046	5	NA
ENSG00000146386	5	78
ENSG00000163191	1	7
ENSG00000163634	5	1
ENSG00000117114	4	4
ENSG00000165280	3	12
ENSG00000186635	5	7
ENSG00000135926	3	NA
ENSG00000165572	7	NA
ENSG00000138279	2	NA
ENSG00000132702	1	29
ENSG00000197386	10	NA
ENSG00000186377	4	138
ENSG00000151320	16	NA
ENSG00000164111	3	3
ENSG00000220323	1	NA
ENSG00000204388	2	1
ENSG00000223572	72	15
ENSG00000068366	243	9
ENSG00000142621	9	NA
ENSG00000170537	10	84
ENSG00000233452	31	NA
ENSG00000179456	7	8
ENSG00000136521	11	2
ENSG00000196262	18	NA
ENSG00000163346	5	2
ENSG00000124191	53	NA
ENSG00000116329	12	38
ENSG00000130449	1	8
ENSG00000140479	6	53
ENSG00000170899	5	21
ENSG00000151239	3	4
ENSG00000137218	28	1
ENSG00000156298	18	NA
ENSG00000129493	43	209
ENSG00000105854	1	4
ENSG00000004897	6	239
ENSG00000143158	8	30
ENSG00000198887	5	49
ENSG00000225972	1	5
ENSG00000103089	20	163
ENSG00000257522	71	76
ENSG00000248923	1	5
ENSG00000070785	7	NA
ENSG00000010292	4	22
ENSG00000164535	4	NA
ENSG00000072864	8	133
ENSG00000144674	1	NA
ENSG00000136280	1	1
ENSG00000277159	68	84
ENSG00000165566	11	133
ENSG00000136770	8	39
ENSG00000127423	19	NA
ENSG00000146701	28	407
ENSG00000120333	1	NA
ENSG00000168884	2	1
ENSG00000064763	28	218
ENSG00000115966	20	23
ENSG00000179673	31	31
ENSG00000150510	5	157
ENSG00000005513	3	134
ENSG00000176454	31	5
ENSG00000180155	17	8
ENSG00000106852	4	15
ENSG00000112367	9	224
ENSG00000177674	1	14
ENSG00000173320	6	NA
ENSG00000119638	14	57
ENSG00000128045	15	65
ENSG00000054690	24	162
ENSG00000168754	3	37
ENSG00000196935	12	1
ENSG00000114416	1	2
ENSG00000111249	5	9
ENSG00000197147	14	4
ENSG00000071054	4	56
ENSG00000153132	9	185
ENSG00000184185	9	103
ENSG00000158941	7	1
ENSG00000204628	1	5
ENSG00000196104	6	112
ENSG00000112333	1	1
ENSG00000171243	33	79
ENSG00000133059	2	13
ENSG00000155659	6	8
ENSG00000079785	8	279
ENSG00000172005	5	133
ENSG00000178015	3	8
ENSG00000276293	22	24
ENSG00000117155	3	97
ENSG00000136942	4	37
ENSG00000178685	13	1
ENSG00000213672	7	45
ENSG00000067167	11	23
ENSG00000269958	10	20
ENSG00000132382	15	14
ENSG00000186907	26	69
ENSG00000158710	4	1
ENSG00000116885	30	427
ENSG00000169439	2	8
ENSG00000070182	14	13
ENSG00000057663	2	266
ENSG00000224222	2	NA
ENSG00000140632	19	38
ENSG00000152402	15	117
ENSG00000107643	31	128
ENSG00000115468	3	39
ENSG00000213619	11	NA
ENSG00000286662	19	120
ENSG00000165629	2	10
ENSG00000271781	1	NA
ENSG00000031698	2	54
ENSG00000177119	6	22
ENSG00000124203	26	8
ENSG00000166689	14	1
ENSG00000157978	3	94
ENSG00000058404	4	6
ENSG00000011114	26	4
ENSG00000136938	4	42
ENSG00000138629	16	1
ENSG00000104472	5	42
ENSG00000154124	3	10
ENSG00000160396	31	206
ENSG00000185716	35	11
ENSG00000164187	6	42
ENSG00000166263	38	171
ENSG00000189108	72	24
ENSG00000162244	4	7
ENSG00000197756	2	21
ENSG00000159199	15	50
ENSG00000153982	50	309
ENSG00000270112	38	NA
ENSG00000114439	4	53
ENSG00000135940	1	2
ENSG00000119403	1	18
ENSG00000164117	6	13
ENSG00000261678	3	5
ENSG00000138071	4	20
ENSG00000163840	3	12
ENSG00000135070	34	499
ENSG00000084754	3	3
ENSG00000170577	1	NA
ENSG00000155324	12	2
ENSG00000040199	49	84
ENSG00000215196	1	NA
ENSG00000136710	3	NA
ENSG00000132780	2	21
ENSG00000171385	6	161
ENSG00000175893	43	200
ENSG00000071553	31	23
ENSG00000164035	2	NA
ENSG00000237720	23	11
ENSG00000163462	5	NA
ENSG00000184307	2	75
ENSG00000155511	13	38
ENSG00000069702	1	3
ENSG00000073417	8	103
ENSG00000158715	6	168
ENSG00000178234	12	34
ENSG00000150873	3	1
ENSG00000139163	1	NA
ENSG00000102385	197	202
ENSG00000127946	7	90
ENSG00000090097	1	33
ENSG00000138035	2	6
ENSG00000160785	14	37
ENSG00000152642	20	223
ENSG00000169567	6	22
ENSG00000155363	1	23
ENSG00000260001	17	39
ENSG00000275832	8	136
ENSG00000137076	14	35
ENSG00000163697	1	40
ENSG00000229657	3	NA
ENSG00000146151	37	335
ENSG00000185267	1	NA
ENSG00000163075	3	NA
ENSG00000164176	9	140
ENSG00000143226	4	14
ENSG00000064393	1	41
ENSG00000134371	2	12
ENSG00000087448	7	7
ENSG00000164082	1	NA
ENSG00000166822	20	7
ENSG00000087206	1	2
ENSG00000162910	7	5
ENSG00000116117	2	6
ENSG00000168487	1	63
ENSG00000142149	61	20
ENSG00000180929	5	154
ENSG00000136830	6	1
ENSG00000184992	8	47
ENSG00000286282	8	100
ENSG00000166295	3	6
ENSG00000064961	13	127
ENSG00000197430	6	2
ENSG00000176463	10	135
ENSG00000117707	7	30
ENSG00000111058	3	7
ENSG00000100439	2	2
ENSG00000233087	63	92
ENSG00000165494	3	NA
ENSG00000151640	17	NA
ENSG00000148175	3	1
ENSG00000158195	2	365
ENSG00000185658	7	54
ENSG00000163516	3	NA
ENSG00000196586	17	73
ENSG00000152214	23	24
ENSG00000176401	7	18
ENSG00000137713	16	NA
ENSG00000113966	18	355
ENSG00000188211	9	62
ENSG00000198919	19	60
ENSG00000180739	5	89
ENSG00000139726	31	373
ENSG00000181090	5	1
ENSG00000100138	81	91
ENSG00000180901	5	3
ENSG00000187094	36	177
ENSG00000099622	4	NA
ENSG00000177679	2	1
ENSG00000165125	6	NA
ENSG00000154642	24	181
ENSG00000162616	4	NA
ENSG00000088451	6	NA
ENSG00000256925	13	NA
ENSG00000143198	2	NA
ENSG00000182899	2	14
ENSG00000178741	19	25
ENSG00000250056	9	2
ENSG00000136274	1	16
ENSG00000146731	1	1
ENSG00000273841	4	NA
ENSG00000186868	26	6
ENSG00000072954	71	184
ENSG00000168297	7	33
ENSG00000128309	14	51
ENSG00000103415	11	2
ENSG00000085982	6	67
ENSG00000179104	15	129
ENSG00000025772	43	4
ENSG00000105856	12	76
ENSG00000177105	4	129
ENSG00000142168	2	2
ENSG00000235711	22	53
ENSG00000151366	14	77
ENSG00000286342	2	NA
ENSG00000228624	1	75
ENSG00000126778	1	NA
ENSG00000179455	2	90
ENSG00000116266	7	64
ENSG00000188760	4	7
ENSG00000180573	3	3
ENSG00000178177	2	NA
ENSG00000139637	3	13
ENSG00000176105	11	39
ENSG00000107242	6	33
ENSG00000188517	13	5
ENSG00000172380	5	5
ENSG00000197747	2	NA
ENSG00000010278	2	68
ENSG00000105509	11	41
ENSG00000152234	15	54
ENSG00000203668	2	16
ENSG00000006210	80	120
ENSG00000161544	15	29
ENSG00000139438	4	163
ENSG00000173825	10	266
ENSG00000176058	2	50
ENSG00000169247	3	121
ENSG00000159248	21	163
ENSG00000130764	5	26
ENSG00000102181	53	32
ENSG00000198835	4	63
ENSG00000267372	4	4
ENSG00000185561	1	NA
ENSG00000275427	3	NA
ENSG00000116221	9	270
ENSG00000143869	2	NA
ENSG00000186854	2	20
ENSG00000279013	5	8
ENSG00000146005	1	1
ENSG00000166441	7	8
ENSG00000159658	16	192
ENSG00000104067	51	223
ENSG00000178502	1	18
ENSG00000136261	3	12
ENSG00000165169	34	70
ENSG00000167613	3	17
ENSG00000076864	2	NA
ENSG00000186111	10	16
ENSG00000232859	1	1
ENSG00000100744	8	16
ENSG00000185442	1	2
ENSG00000172037	8	8
ENSG00000198492	8	30
ENSG00000180198	1	NA
ENSG00000112837	1	NA
ENSG00000107897	1	3
ENSG00000107099	3	10
ENSG00000130294	4	NA
ENSG00000106327	9	5
ENSG00000187735	1	5
ENSG00000215012	7	6
ENSG00000169756	3	1
ENSG00000012171	2	93
ENSG00000135750	7	73
ENSG00000141837	1	NA
ENSG00000142541	1	21
ENSG00000143507	1	43
ENSG00000165121	5	95
ENSG00000082898	2	NA
ENSG00000151500	3	4
ENSG00000130770	4	21
ENSG00000109320	1	7
ENSG00000128463	1	1
ENSG00000141540	13	71
ENSG00000181072	4	2
ENSG00000007402	1	4
ENSG00000265313	5	77
ENSG00000164919	3	10
ENSG00000134909	18	18
ENSG00000237190	3	35
ENSG00000164751	24	31
ENSG00000178537	2	NA
ENSG00000162630	1	1
ENSG00000196187	1	136
ENSG00000148411	1	NA
ENSG00000171051	1	5
ENSG00000112561	2	120
ENSG00000155367	9	12
ENSG00000150457	1	10
ENSG00000064651	6	44
ENSG00000182366	14	NA
ENSG00000115325	1	NA
ENSG00000126067	1	2
ENSG00000152128	4	NA
ENSG00000170445	4	31
ENSG00000112531	11	15
ENSG00000102699	5	34
ENSG00000168348	46	201
ENSG00000135931	9	8
ENSG00000158711	1	5
ENSG00000131473	2	14
ENSG00000114554	4	16
ENSG00000170271	1	58
ENSG00000079841	1	NA
ENSG00000177600	5	14
ENSG00000168502	7	4
ENSG00000171681	35	8
ENSG00000144712	18	4
ENSG00000196230	3	NA
ENSG00000178947	95	75
ENSG00000115459	7	3
ENSG00000185915	14	36
ENSG00000100852	2	1
ENSG00000242732	14	NA
ENSG00000083168	2	148
ENSG00000169271	2	11
ENSG00000176783	1	3
ENSG00000197322	8	104
ENSG00000153820	3	7
ENSG00000140798	11	64
ENSG00000129559	1	6
ENSG00000285883	5	1
ENSG00000187601	1	9
ENSG00000112234	11	5
ENSG00000154723	1	6
ENSG00000149289	3	NA
ENSG00000180769	4	1
ENSG00000151276	18	NA
ENSG00000133104	5	9
ENSG00000229425	1	NA
ENSG00000066336	1	13
ENSG00000140743	17	91
ENSG00000114353	2	5
ENSG00000125651	23	123
ENSG00000187098	2	40
ENSG00000066322	5	121
ENSG00000270170	1	151
ENSG00000135622	4	13
ENSG00000177108	4	61
ENSG00000134575	6	11
ENSG00000253553	6	6
ENSG00000247596	9	32
ENSG00000130413	2	NA
ENSG00000100596	4	96
ENSG00000143420	5	2
ENSG00000105401	14	NA
ENSG00000141576	2	NA
ENSG00000163449	7	4
ENSG00000112242	2	16
ENSG00000100934	12	338
ENSG00000163273	3	NA
ENSG00000164619	1	322
ENSG00000149243	17	NA
ENSG00000196449	3	NA
ENSG00000150093	6	24
ENSG00000091656	3	53
ENSG00000111602	1	1
ENSG00000066422	1	NA
ENSG00000189067	1	53
ENSG00000245849	1	2
ENSG00000102053	183	1
ENSG00000237986	5	NA
ENSG00000171163	1	4
ENSG00000116747	4	35
ENSG00000231754	1	NA
ENSG00000053372	1	8
ENSG00000096696	4	NA
ENSG00000008311	1	66
ENSG00000101868	8	131
ENSG00000156411	16	28
ENSG00000165185	2	53
ENSG00000086504	7	2
ENSG00000105851	1	NA
ENSG00000163468	1	NA
ENSG00000159871	10	1
ENSG00000122512	1	NA
ENSG00000150867	8	104
ENSG00000183230	1	52
ENSG00000116701	2	7
ENSG00000085563	4	4
ENSG00000174473	2	10
ENSG00000253457	7	2
ENSG00000131398	11	NA
ENSG00000149131	1	NA
ENSG00000106809	4	NA
ENSG00000251621	5	162
ENSG00000184261	1	NA
ENSG00000166105	2	NA
ENSG00000174173	2	85
ENSG00000145911	4	49
ENSG00000144120	4	6
ENSG00000154240	1	NA
ENSG00000134590	41	62
ENSG00000229847	4	4
ENSG00000080822	4	59
ENSG00000107147	1	NA
ENSG00000143545	2	2
ENSG00000166046	5	11
ENSG00000177595	1	NA
ENSG00000239672	2	9
ENSG00000162377	3	235
ENSG00000151233	2	NA
ENSG00000203709	2	NA
ENSG00000164403	8	34
ENSG00000144550	1	NA
ENSG00000156140	3	14
ENSG00000140280	24	6
ENSG00000183248	16	22
ENSG00000168314	3	66
ENSG00000104524	2	1
ENSG00000171208	10	116
ENSG00000109787	3	46
ENSG00000205129	1	NA
ENSG00000163785	17	NA
ENSG00000050426	29	1
ENSG00000083444	1	NA
ENSG00000170802	4	91
ENSG00000261340	10	22
ENSG00000188582	8	8
ENSG00000115904	1	NA
ENSG00000173905	3	14
ENSG00000277182	18	20
ENSG00000091164	11	1
ENSG00000154783	1	NA
ENSG00000143815	1	36
ENSG00000162373	1	1
ENSG00000114423	1	6
ENSG00000148154	1	1
ENSG00000114790	3	6
ENSG00000128602	5	3
ENSG00000127418	1	1
ENSG00000133872	1	1
ENSG00000135272	1	NA
ENSG00000117519	2	8
ENSG00000204991	7	NA
ENSG00000140153	1	NA
ENSG00000023330	1	9
ENSG00000164542	2	102
ENSG00000043143	1	NA
ENSG00000129993	1	NA
ENSG00000286502	1	42
ENSG00000165406	12	68
ENSG00000125827	27	538
ENSG00000278291	6	183
ENSG00000097033	1	92
ENSG00000100802	8	8
ENSG00000059915	2	NA
ENSG00000213064	1	25
ENSG00000213949	1	6
ENSG00000173040	1	NA
ENSG00000178074	2	NA
ENSG00000215788	1	NA
ENSG00000145907	1	1
ENSG00000204271	5	3
ENSG00000173548	2	7
ENSG00000197852	1	3
ENSG00000188419	20	445
ENSG00000074803	30	4
ENSG00000143819	1	NA
ENSG00000175866	13	NA
ENSG00000105887	5	3
ENSG00000221978	1	NA
ENSG00000030419	1	3
ENSG00000164188	1	7
ENSG00000135525	1	102
ENSG00000170846	11	58
ENSG00000131378	1	1
ENSG00000286015	1	5
ENSG00000127995	8	1
ENSG00000008300	3	NA
ENSG00000204228	1	NA
ENSG00000127314	4	NA
ENSG00000106105	7	123
ENSG00000183624	1	7
ENSG00000075790	8	211
ENSG00000075073	6	66
ENSG00000181016	1	NA
ENSG00000170396	6	1
ENSG00000111266	2	NA
ENSG00000163617	1	NA
ENSG00000107829	1	35
ENSG00000039560	6	131
ENSG00000162600	2	NA
ENSG00000106290	1	NA
ENSG00000157782	3	NA
ENSG00000164070	1	NA
ENSG00000119421	2	3
ENSG00000196504	2	11
ENSG00000170085	2	9
ENSG00000158411	2	6
ENSG00000198899	2	16
ENSG00000136205	1	NA
ENSG00000153253	1	NA
ENSG00000174130	1	16
ENSG00000084453	3	84
ENSG00000095397	2	83
ENSG00000185278	7	56
ENSG00000074527	2	NA
ENSG00000117298	2	19
ENSG00000136827	2	171
ENSG00000099341	5	42
ENSG00000215193	13	NA
ENSG00000215021	1	NA
ENSG00000112651	4	2
