gene	AD	CTL
ENSG00000113758	293	121
ENSG00000170458	9	42
ENSG00000172500	42	38
ENSG00000184205	199	123
ENSG00000166851	39	32
ENSG00000249915	98	171
ENSG00000253230	32	66
ENSG00000164794	85	226
ENSG00000164877	34	31
ENSG00000183960	16	17
ENSG00000140398	72	189
ENSG00000165959	18	56
ENSG00000285051	11	11
ENSG00000186369	86	18
ENSG00000112365	39	47
ENSG00000135018	59	5
ENSG00000124767	39	11
ENSG00000102054	356	168
ENSG00000125633	46	98
ENSG00000143119	18	72
ENSG00000134245	69	57
ENSG00000145087	37	51
ENSG00000151320	228	13
ENSG00000005810	237	142
ENSG00000135119	87	76
ENSG00000163577	43	14
ENSG00000171051	3	25
ENSG00000175931	253	70
ENSG00000174446	232	97
ENSG00000279419	28	37
ENSG00000122965	41	115
ENSG00000124422	57	12
ENSG00000164683	157	9
ENSG00000156475	77	90
ENSG00000108091	14	3
ENSG00000158636	37	108
ENSG00000079462	257	153
ENSG00000118181	16	21
ENSG00000233508	153	103
ENSG00000176749	111	72
ENSG00000185345	120	129
ENSG00000168137	42	78
ENSG00000096384	6	4
ENSG00000023228	96	107
ENSG00000254815	9	21
ENSG00000156011	188	85
ENSG00000155970	20	3
ENSG00000034713	193	101
ENSG00000273247	98	210
ENSG00000284770	40	123
ENSG00000133265	93	47
ENSG00000266777	82	277
ENSG00000272106	44	106
ENSG00000082497	84	171
ENSG00000120899	16	14
ENSG00000104728	22	55
ENSG00000141698	111	199
ENSG00000103512	240	78
ENSG00000124209	350	454
ENSG00000243232	160	25
ENSG00000185721	201	195
ENSG00000166342	93	152
ENSG00000090905	141	269
ENSG00000179083	107	27
ENSG00000109158	122	154
ENSG00000260804	271	211
ENSG00000215158	38	175
ENSG00000165629	61	186
ENSG00000177034	191	123
ENSG00000184220	75	25
ENSG00000177595	17	66
ENSG00000166762	40	293
ENSG00000135454	51	48
ENSG00000220575	15	4
ENSG00000107331	14	28
ENSG00000168653	18	NA
ENSG00000170464	115	270
ENSG00000279425	90	268
ENSG00000144895	97	43
ENSG00000133316	170	19
ENSG00000178951	1	1
ENSG00000067225	169	171
ENSG00000069424	37	15
ENSG00000196268	55	81
ENSG00000145934	113	10
ENSG00000166908	336	227
ENSG00000171497	6	6
ENSG00000175455	19	129
ENSG00000153814	82	257
ENSG00000279289	43	58
ENSG00000240891	43	17
ENSG00000127445	371	277
ENSG00000121769	106	19
ENSG00000182685	51	52
ENSG00000185158	162	258
ENSG00000105220	180	37
ENSG00000164587	10	15
ENSG00000107077	57	139
ENSG00000103266	119	174
ENSG00000084070	186	82
ENSG00000150054	144	38
ENSG00000007174	8	34
ENSG00000261329	11	23
ENSG00000008869	191	70
ENSG00000178988	153	150
ENSG00000196591	203	191
ENSG00000134072	259	285
ENSG00000004897	89	133
ENSG00000126950	140	95
ENSG00000149100	273	220
ENSG00000104154	36	3
ENSG00000053372	178	4
ENSG00000114757	21	35
ENSG00000250366	61	107
ENSG00000198400	4	9
ENSG00000137177	14	26
ENSG00000150337	4	30
ENSG00000198910	428	331
ENSG00000151136	34	3
ENSG00000171551	6	13
ENSG00000163191	17	46
ENSG00000123384	1	1
ENSG00000006128	95	8
ENSG00000084710	24	87
ENSG00000075651	32	48
ENSG00000157954	110	122
ENSG00000066933	123	2
ENSG00000108798	16	53
ENSG00000247137	77	310
ENSG00000004838	7	12
ENSG00000198216	36	3
ENSG00000157219	149	116
ENSG00000086730	9	40
ENSG00000035115	48	76
ENSG00000224660	61	109
ENSG00000124659	178	226
ENSG00000128578	100	87
ENSG00000267749	79	66
ENSG00000100320	256	290
ENSG00000140743	180	41
ENSG00000205133	235	158
ENSG00000172493	7	66
ENSG00000138175	289	304
ENSG00000125851	84	5
ENSG00000103154	251	302
ENSG00000273156	63	134
ENSG00000117266	19	35
ENSG00000148120	20	44
ENSG00000116251	80	137
ENSG00000144021	165	32
ENSG00000164176	20	38
ENSG00000089220	200	203
ENSG00000115839	105	90
ENSG00000008118	7	1
ENSG00000108344	224	151
ENSG00000223745	23	175
ENSG00000162341	84	186
ENSG00000198954	105	34
ENSG00000101220	185	143
ENSG00000111752	59	76
ENSG00000167699	86	210
ENSG00000159335	198	308
ENSG00000158526	320	228
ENSG00000104164	257	97
ENSG00000259946	19	52
ENSG00000103316	18	9
ENSG00000122435	15	92
ENSG00000273507	16	11
ENSG00000088247	135	75
ENSG00000184203	32	42
ENSG00000180329	180	262
ENSG00000135636	11	6
ENSG00000087448	67	221
ENSG00000204131	220	143
ENSG00000106399	103	65
ENSG00000197430	8	24
ENSG00000286342	216	118
ENSG00000120251	105	118
ENSG00000206418	234	383
ENSG00000177181	117	168
ENSG00000119411	35	17
ENSG00000147604	23	29
ENSG00000072832	80	102
ENSG00000176401	77	58
ENSG00000171951	14	3
ENSG00000108465	38	159
ENSG00000148834	97	8
ENSG00000276517	25	38
ENSG00000163950	66	23
ENSG00000164615	140	31
ENSG00000177614	73	193
ENSG00000214548	28	56
ENSG00000177733	68	149
ENSG00000137727	30	42
ENSG00000169181	84	218
ENSG00000128815	6	25
ENSG00000134265	159	103
ENSG00000204619	99	172
ENSG00000171865	35	41
ENSG00000196950	195	212
ENSG00000143858	23	74
ENSG00000135976	63	176
ENSG00000137462	5	51
ENSG00000165566	15	8
ENSG00000162975	7	35
ENSG00000115947	72	104
ENSG00000172731	27	33
ENSG00000111664	35	59
ENSG00000114391	27	24
ENSG00000149716	48	42
ENSG00000135333	111	27
ENSG00000160323	27	122
ENSG00000241553	91	45
ENSG00000119383	190	159
ENSG00000124688	153	68
ENSG00000184117	243	343
ENSG00000157259	35	47
ENSG00000167641	35	44
ENSG00000104129	35	65
ENSG00000184752	89	67
ENSG00000197748	6	32
ENSG00000171004	522	434
ENSG00000115459	38	54
ENSG00000106477	22	NA
ENSG00000164114	180	39
ENSG00000143473	70	11
ENSG00000174516	120	27
ENSG00000118160	43	70
ENSG00000093167	64	181
ENSG00000184905	113	87
ENSG00000204899	76	208
ENSG00000148600	142	65
ENSG00000204314	116	223
ENSG00000181458	46	12
ENSG00000253641	37	82
ENSG00000178719	46	16
ENSG00000106344	5	22
ENSG00000115806	123	106
ENSG00000196954	2	19
ENSG00000121310	66	137
ENSG00000163660	56	36
ENSG00000173258	110	25
ENSG00000150712	37	27
ENSG00000179406	40	64
ENSG00000147852	64	153
ENSG00000255182	9	12
ENSG00000136504	69	15
ENSG00000162889	6	83
ENSG00000008324	53	30
ENSG00000144635	66	19
ENSG00000137221	16	27
ENSG00000143952	25	74
ENSG00000132423	141	246
ENSG00000185787	140	62
ENSG00000004660	189	99
ENSG00000163531	5	5
ENSG00000259972	54	177
ENSG00000091483	7	4
ENSG00000047579	45	4
ENSG00000134108	32	23
ENSG00000108387	51	78
ENSG00000058085	11	NA
ENSG00000233237	24	106
ENSG00000136819	69	111
ENSG00000105397	40	141
ENSG00000279432	122	124
ENSG00000066084	31	57
ENSG00000108176	133	84
ENSG00000281195	63	163
ENSG00000062485	97	58
ENSG00000110696	94	86
ENSG00000281649	126	65
ENSG00000279348	147	126
ENSG00000134014	52	31
ENSG00000211460	32	48
ENSG00000137409	57	114
ENSG00000140740	85	79
ENSG00000008277	100	151
ENSG00000084093	10	62
ENSG00000227388	50	180
ENSG00000069509	210	196
ENSG00000058404	55	92
ENSG00000185246	53	81
ENSG00000139579	9	24
ENSG00000171811	3	28
ENSG00000140280	25	NA
ENSG00000128203	88	31
ENSG00000110148	22	47
ENSG00000136710	41	89
ENSG00000112541	14	30
ENSG00000173175	22	NA
ENSG00000157851	128	149
ENSG00000123349	80	74
ENSG00000124733	52	100
ENSG00000127837	35	55
ENSG00000162729	71	89
ENSG00000139977	78	122
ENSG00000105983	141	174
ENSG00000033030	52	73
ENSG00000255302	87	308
ENSG00000182747	93	113
ENSG00000122406	16	29
ENSG00000227398	46	26
ENSG00000127561	76	3
ENSG00000104365	12	32
ENSG00000198863	266	100
ENSG00000109689	21	3
ENSG00000148826	30	51
ENSG00000104093	90	38
ENSG00000011132	29	49
ENSG00000166348	18	47
ENSG00000146223	43	4
ENSG00000103423	245	88
ENSG00000143740	85	NA
ENSG00000108797	93	34
ENSG00000152193	43	50
ENSG00000196776	83	NA
ENSG00000138668	44	93
ENSG00000158315	16	19
ENSG00000249592	68	93
ENSG00000178171	71	6
ENSG00000177600	8	17
ENSG00000184515	212	291
ENSG00000111481	65	37
ENSG00000109466	58	3
ENSG00000147099	213	415
ENSG00000204394	76	3
ENSG00000110344	174	201
ENSG00000243302	82	212
ENSG00000138741	4	9
ENSG00000102886	17	17
ENSG00000084731	74	164
ENSG00000107872	103	77
ENSG00000116459	35	115
ENSG00000110427	84	149
ENSG00000196549	33	39
ENSG00000120798	46	193
ENSG00000109381	42	56
ENSG00000102780	63	88
ENSG00000175395	105	279
ENSG00000130479	78	13
ENSG00000161016	2	12
ENSG00000167258	57	147
ENSG00000066654	167	108
ENSG00000168096	47	138
ENSG00000127824	59	2
ENSG00000170537	37	62
ENSG00000071054	10	28
ENSG00000186487	72	183
ENSG00000123562	227	8
ENSG00000108106	108	14
ENSG00000134684	85	32
ENSG00000134590	349	72
ENSG00000163823	4	27
ENSG00000254087	22	79
ENSG00000276293	40	47
ENSG00000075413	50	42
ENSG00000279495	68	137
ENSG00000085721	73	6
ENSG00000069956	270	326
ENSG00000101977	286	257
ENSG00000243710	6	6
ENSG00000122126	222	22
ENSG00000145246	6	37
ENSG00000107175	119	41
ENSG00000156398	13	56
ENSG00000071626	71	136
ENSG00000279659	68	147
ENSG00000167515	107	97
ENSG00000161204	103	157
ENSG00000104142	35	15
ENSG00000279789	37	91
ENSG00000203879	712	631
ENSG00000068354	228	192
ENSG00000137076	10	139
ENSG00000204946	52	110
ENSG00000167968	57	59
ENSG00000203747	9	43
ENSG00000274925	67	208
ENSG00000233006	45	127
ENSG00000171033	117	219
ENSG00000125901	181	4
ENSG00000197070	42	72
ENSG00000018189	132	86
ENSG00000158290	102	11
ENSG00000139218	28	168
ENSG00000116133	79	102
ENSG00000175106	3	51
ENSG00000025039	81	1
ENSG00000284707	57	128
ENSG00000143590	29	38
ENSG00000064651	30	49
ENSG00000165752	105	205
ENSG00000134138	121	66
ENSG00000139737	32	94
ENSG00000140688	53	20
ENSG00000118432	21	20
ENSG00000228393	36	37
ENSG00000071082	4	10
ENSG00000136110	73	99
ENSG00000106133	10	21
ENSG00000087191	96	279
ENSG00000100207	92	137
ENSG00000279342	47	84
ENSG00000170835	22	35
ENSG00000183617	31	21
ENSG00000105258	116	122
ENSG00000130764	108	67
ENSG00000099622	1	3
ENSG00000113552	111	34
ENSG00000186889	69	35
ENSG00000114784	104	11
ENSG00000249992	37	85
ENSG00000101350	139	138
ENSG00000182636	22	17
ENSG00000131437	116	76
ENSG00000183023	38	29
ENSG00000166173	1	1
ENSG00000187555	42	144
ENSG00000196305	70	3
ENSG00000112137	29	74
ENSG00000138190	147	297
ENSG00000006740	148	53
ENSG00000279135	24	23
ENSG00000272047	67	190
ENSG00000076554	27	187
ENSG00000180739	19	49
ENSG00000125510	144	134
ENSG00000148468	32	51
ENSG00000132254	51	45
ENSG00000149428	69	NA
ENSG00000197283	24	89
ENSG00000112651	52	111
ENSG00000114686	58	16
ENSG00000241058	53	99
ENSG00000091157	154	47
ENSG00000197930	78	1
ENSG00000165309	9	43
ENSG00000245293	7	15
ENSG00000280138	60	52
ENSG00000141404	94	80
ENSG00000157077	28	82
ENSG00000286190	77	18
ENSG00000100902	74	132
ENSG00000147684	40	212
ENSG00000172318	15	7
ENSG00000242094	22	110
ENSG00000104936	77	274
ENSG00000129245	92	138
ENSG00000055130	106	2
ENSG00000269821	49	153
ENSG00000180720	25	8
ENSG00000231607	40	155
ENSG00000172766	41	60
ENSG00000176884	63	148
ENSG00000163131	4	36
ENSG00000197756	6	11
ENSG00000245213	34	36
ENSG00000090266	29	65
ENSG00000214753	20	116
ENSG00000127152	48	107
ENSG00000164190	6	17
ENSG00000240225	92	28
ENSG00000074317	30	9
ENSG00000054116	19	51
ENSG00000204220	24	6
ENSG00000105701	164	78
ENSG00000102096	90	32
ENSG00000103647	120	46
ENSG00000173456	108	53
ENSG00000063046	131	125
ENSG00000136867	25	46
ENSG00000126070	10	10
ENSG00000135407	1	NA
ENSG00000128585	1	4
ENSG00000272505	23	138
ENSG00000108961	78	47
ENSG00000136044	4	20
ENSG00000050426	62	49
ENSG00000037241	58	1
ENSG00000244038	41	35
ENSG00000155744	7	6
ENSG00000150995	103	46
ENSG00000035141	42	32
ENSG00000163110	8	23
ENSG00000121671	29	45
ENSG00000145241	16	33
ENSG00000175573	49	72
ENSG00000214013	47	134
ENSG00000172115	28	9
ENSG00000100804	9	57
ENSG00000129646	86	177
ENSG00000240230	10	3
ENSG00000184347	21	57
ENSG00000127947	6	47
ENSG00000090861	63	6
ENSG00000182621	71	98
ENSG00000104967	50	49
ENSG00000198739	18	84
ENSG00000006125	52	84
ENSG00000092421	12	13
ENSG00000149823	6	17
ENSG00000250159	62	167
ENSG00000136878	50	33
ENSG00000122550	55	1
ENSG00000247199	21	109
ENSG00000197599	56	63
ENSG00000223705	15	61
ENSG00000149657	148	110
ENSG00000215218	66	5
ENSG00000198242	9	12
ENSG00000117152	21	7
ENSG00000087152	137	199
ENSG00000115694	74	53
ENSG00000179532	73	175
ENSG00000204217	16	20
ENSG00000134809	52	44
ENSG00000109475	14	17
ENSG00000090316	69	8
ENSG00000164985	49	11
ENSG00000110200	13	93
ENSG00000105778	47	27
ENSG00000103145	36	120
ENSG00000100714	27	28
ENSG00000119705	65	47
ENSG00000126214	56	200
ENSG00000139726	70	99
ENSG00000115233	15	12
ENSG00000117597	60	10
ENSG00000102878	15	40
ENSG00000241261	34	66
ENSG00000055163	63	32
ENSG00000136861	23	132
ENSG00000174780	32	31
ENSG00000176788	17	8
ENSG00000148925	29	5
ENSG00000100246	114	76
ENSG00000115234	94	85
ENSG00000185518	13	43
ENSG00000178947	187	169
ENSG00000188566	21	63
ENSG00000064999	35	57
ENSG00000197343	28	88
ENSG00000135596	21	37
ENSG00000088899	119	117
ENSG00000012232	27	25
ENSG00000147174	33	109
ENSG00000169976	68	24
ENSG00000205085	41	187
ENSG00000176381	17	12
ENSG00000174514	66	20
ENSG00000078902	45	78
ENSG00000119004	6	11
ENSG00000091640	57	27
ENSG00000236778	18	23
ENSG00000163482	7	62
ENSG00000100442	47	73
ENSG00000188846	18	16
ENSG00000204463	89	16
ENSG00000155066	21	46
ENSG00000166133	58	NA
ENSG00000182173	74	89
ENSG00000168016	8	40
ENSG00000108924	45	24
ENSG00000038274	43	76
ENSG00000011523	16	10
ENSG00000279764	11	27
ENSG00000152214	77	64
ENSG00000175182	50	183
ENSG00000176903	51	29
ENSG00000104904	92	55
ENSG00000068366	89	31
ENSG00000123444	64	84
ENSG00000261879	26	88
ENSG00000197147	57	33
ENSG00000131504	66	3
ENSG00000182512	57	205
ENSG00000139697	17	50
ENSG00000071537	88	3
ENSG00000068745	5	2
ENSG00000128881	110	69
ENSG00000102103	143	10
ENSG00000143061	76	4
ENSG00000090020	1	1
ENSG00000232034	10	8
ENSG00000167613	23	80
ENSG00000105640	6	14
ENSG00000170445	61	50
ENSG00000062725	56	237
ENSG00000126432	93	13
ENSG00000074706	17	10
ENSG00000171435	23	NA
ENSG00000135750	57	17
ENSG00000143442	14	42
ENSG00000142937	12	22
ENSG00000110700	10	13
ENSG00000074071	71	62
ENSG00000113282	28	2
ENSG00000174231	164	136
ENSG00000109917	166	95
ENSG00000116221	67	107
ENSG00000157216	83	25
ENSG00000186010	55	73
ENSG00000278845	53	133
ENSG00000179335	2	13
ENSG00000228315	130	249
ENSG00000142168	18	1
ENSG00000013503	94	4
ENSG00000235954	108	29
ENSG00000119698	32	64
ENSG00000160932	160	199
ENSG00000156395	37	73
ENSG00000135250	38	155
ENSG00000145050	1	1
ENSG00000198198	13	96
ENSG00000115268	11	17
ENSG00000102931	97	13
ENSG00000149273	11	9
ENSG00000188153	6	NA
ENSG00000147123	65	55
ENSG00000110048	71	58
ENSG00000135503	21	4
ENSG00000181722	6	50
ENSG00000167881	47	21
ENSG00000151651	28	1
ENSG00000148057	37	22
ENSG00000151414	2	13
ENSG00000179918	70	5
ENSG00000103152	49	NA
ENSG00000100129	45	8
ENSG00000171450	7	76
ENSG00000067900	72	315
ENSG00000241213	3	21
ENSG00000207955	6	7
ENSG00000278311	32	46
ENSG00000268670	8	14
ENSG00000103995	27	27
ENSG00000163170	7	2
ENSG00000147669	32	60
ENSG00000107745	106	41
ENSG00000163683	36	88
ENSG00000065809	28	72
ENSG00000172531	96	23
ENSG00000159692	25	18
ENSG00000123119	42	9
ENSG00000272157	72	74
ENSG00000152689	5	35
ENSG00000258839	5	11
ENSG00000132824	67	217
ENSG00000182022	11	1
ENSG00000181222	24	8
ENSG00000186416	139	101
ENSG00000130684	92	238
ENSG00000018610	216	84
ENSG00000158042	46	8
ENSG00000167302	16	25
ENSG00000088448	34	79
ENSG00000177432	40	69
ENSG00000154898	51	142
ENSG00000091039	41	70
ENSG00000065243	29	153
ENSG00000166441	16	38
ENSG00000134851	9	35
ENSG00000032389	82	1
ENSG00000146038	5	12
ENSG00000142892	22	84
ENSG00000159111	94	182
ENSG00000126947	198	44
ENSG00000119401	32	20
ENSG00000041353	40	70
ENSG00000011426	23	11
ENSG00000225697	8	28
ENSG00000152402	22	49
ENSG00000215788	6	39
ENSG00000078269	18	61
ENSG00000134318	10	13
ENSG00000129933	57	169
ENSG00000120458	60	107
ENSG00000225828	40	6
ENSG00000074935	43	114
ENSG00000253767	5	67
ENSG00000145623	2	25
ENSG00000171914	49	8
ENSG00000106089	77	66
ENSG00000060138	2	33
ENSG00000105819	30	65
ENSG00000013561	59	35
ENSG00000099624	23	6
ENSG00000137996	8	1
ENSG00000127957	12	48
ENSG00000256443	21	79
ENSG00000141542	182	29
ENSG00000014824	93	224
ENSG00000165061	25	44
ENSG00000104419	15	39
ENSG00000010244	39	226
ENSG00000203797	10	5
ENSG00000249853	46	61
ENSG00000179222	85	25
ENSG00000187775	7	12
ENSG00000240204	58	42
ENSG00000167851	4	50
ENSG00000177885	39	2
ENSG00000149970	33	4
ENSG00000183718	18	41
ENSG00000067182	3	73
ENSG00000053438	40	43
ENSG00000149136	8	5
ENSG00000267680	89	115
ENSG00000197324	1	52
ENSG00000071073	31	5
ENSG00000065154	36	11
ENSG00000185986	14	187
ENSG00000184388	50	34
ENSG00000082781	3	34
ENSG00000186517	12	57
ENSG00000229152	32	99
ENSG00000110237	8	NA
ENSG00000091140	20	83
ENSG00000197971	10	10
ENSG00000110711	5	1
ENSG00000198556	26	124
ENSG00000277363	12	23
ENSG00000198899	9	5
ENSG00000105197	107	44
ENSG00000137720	2	13
ENSG00000177853	15	108
ENSG00000138311	20	9
ENSG00000196597	41	96
ENSG00000163840	3	17
ENSG00000115419	32	5
ENSG00000105427	65	239
ENSG00000237515	40	93
ENSG00000154429	70	156
ENSG00000065135	5	107
ENSG00000184076	117	137
ENSG00000215717	27	67
ENSG00000129055	27	62
ENSG00000124507	36	35
ENSG00000166912	2	1
ENSG00000100784	23	23
ENSG00000112561	5	37
ENSG00000261744	52	111
ENSG00000151353	10	28
ENSG00000176058	8	26
ENSG00000100997	189	139
ENSG00000196961	30	18
ENSG00000167323	3	4
ENSG00000226318	38	94
ENSG00000280205	17	52
ENSG00000174132	37	5
ENSG00000217930	45	81
ENSG00000161980	82	211
ENSG00000164488	35	12
ENSG00000136942	9	22
ENSG00000163444	45	50
ENSG00000065183	43	14
ENSG00000132535	77	86
ENSG00000133624	23	38
ENSG00000288033	18	26
ENSG00000136935	8	6
ENSG00000089486	13	49
ENSG00000181163	18	13
ENSG00000186310	187	72
ENSG00000100416	148	219
ENSG00000163029	4	20
ENSG00000089041	17	23
ENSG00000105402	26	9
ENSG00000122483	15	2
ENSG00000226137	42	82
ENSG00000172354	11	11
ENSG00000188313	7	38
ENSG00000159685	24	83
ENSG00000116237	44	63
ENSG00000112367	20	46
ENSG00000166226	4	4
ENSG00000162407	1	1
ENSG00000141101	62	2
ENSG00000167208	14	33
ENSG00000153933	29	56
ENSG00000171462	17	89
ENSG00000025796	6	20
ENSG00000108424	30	98
ENSG00000197150	12	35
ENSG00000154144	38	16
ENSG00000250802	23	130
ENSG00000187601	61	150
ENSG00000270049	13	73
ENSG00000156482	4	22
ENSG00000204514	24	18
ENSG00000166394	7	30
ENSG00000106524	14	42
ENSG00000105143	57	43
ENSG00000166200	10	13
ENSG00000125386	12	50
ENSG00000145386	5	NA
ENSG00000143294	1	1
ENSG00000145817	34	57
ENSG00000101182	92	34
ENSG00000173452	33	36
ENSG00000256525	15	39
ENSG00000136813	16	1
ENSG00000104442	18	36
ENSG00000023330	58	10
ENSG00000156298	15	3
ENSG00000066382	68	32
ENSG00000240024	45	15
ENSG00000163565	1	28
ENSG00000179958	42	27
ENSG00000146242	14	6
ENSG00000133812	5	49
ENSG00000249715	18	86
ENSG00000251623	4	13
ENSG00000072121	26	51
ENSG00000169696	17	87
ENSG00000138028	17	19
ENSG00000182247	20	6
ENSG00000275131	16	95
ENSG00000011638	20	2
ENSG00000185278	8	10
ENSG00000151490	15	2
ENSG00000118680	50	24
ENSG00000185352	33	144
ENSG00000091164	32	100
ENSG00000145428	30	8
ENSG00000171316	9	41
ENSG00000181666	21	95
ENSG00000057935	22	2
ENSG00000138835	2	1
ENSG00000288062	57	39
ENSG00000068305	49	6
ENSG00000182534	109	31
ENSG00000178502	83	64
ENSG00000111348	8	61
ENSG00000136810	26	6
ENSG00000180488	20	108
ENSG00000110218	86	4
ENSG00000101336	25	48
ENSG00000126581	34	75
ENSG00000083828	125	290
ENSG00000132313	19	100
ENSG00000117069	2	6
ENSG00000103363	11	28
ENSG00000072518	15	37
ENSG00000128482	49	30
ENSG00000104964	49	64
ENSG00000279811	23	27
ENSG00000092148	40	11
ENSG00000221866	5	13
ENSG00000198561	2	69
ENSG00000115355	4	13
ENSG00000162616	5	4
ENSG00000212694	23	54
ENSG00000065883	17	65
ENSG00000132950	33	15
ENSG00000248206	10	30
ENSG00000067369	24	72
ENSG00000168522	19	17
ENSG00000127838	29	3
ENSG00000116044	6	72
ENSG00000163938	52	2
ENSG00000008056	49	35
ENSG00000170860	24	155
ENSG00000064763	48	135
ENSG00000102401	256	192
ENSG00000204065	25	22
ENSG00000280152	20	61
ENSG00000065413	3	4
ENSG00000111679	4	49
ENSG00000138439	12	NA
ENSG00000121073	6	4
ENSG00000146109	7	4
ENSG00000169635	50	82
ENSG00000167371	69	118
ENSG00000224222	4	10
ENSG00000260328	24	41
ENSG00000143621	11	24
ENSG00000105856	8	32
ENSG00000077279	51	30
ENSG00000134152	33	99
ENSG00000165169	143	29
ENSG00000233639	33	39
ENSG00000111652	18	96
ENSG00000109458	3	24
ENSG00000172824	13	56
ENSG00000124570	12	112
ENSG00000272645	2	35
ENSG00000151687	17	18
ENSG00000024048	22	60
ENSG00000126698	7	14
ENSG00000237166	14	34
ENSG00000148123	7	25
ENSG00000141367	53	NA
ENSG00000189212	7	64
ENSG00000150656	5	10
ENSG00000188603	25	42
ENSG00000112531	20	54
ENSG00000138107	23	31
ENSG00000160271	35	93
ENSG00000198618	20	NA
ENSG00000163885	1	12
ENSG00000143756	8	1
ENSG00000112893	12	22
ENSG00000237298	22	30
ENSG00000151572	33	35
ENSG00000133878	38	17
ENSG00000107890	27	42
ENSG00000137207	19	99
ENSG00000253284	9	119
ENSG00000254377	18	45
ENSG00000236104	18	39
ENSG00000170802	6	16
ENSG00000254936	17	51
ENSG00000133640	9	48
ENSG00000163820	6	48
ENSG00000259924	58	88
ENSG00000257680	41	14
ENSG00000264522	1	12
ENSG00000132702	3	5
ENSG00000178917	8	17
ENSG00000065427	6	6
ENSG00000196204	19	78
ENSG00000163904	18	66
ENSG00000154548	22	17
ENSG00000136436	8	49
ENSG00000285892	6	7
ENSG00000061987	9	36
ENSG00000110987	50	6
ENSG00000244062	4	3
ENSG00000164659	2	14
ENSG00000204147	43	NA
ENSG00000150756	2	7
ENSG00000187950	6	10
ENSG00000173141	17	5
ENSG00000271553	23	96
ENSG00000278897	42	196
ENSG00000203896	77	137
ENSG00000116754	3	12
ENSG00000131503	24	99
ENSG00000242086	1	NA
ENSG00000064932	5	27
ENSG00000125648	43	64
ENSG00000279283	30	149
ENSG00000066044	24	28
ENSG00000151967	1	29
ENSG00000154642	20	12
ENSG00000183020	36	124
ENSG00000168291	32	57
ENSG00000160305	69	143
ENSG00000133612	12	6
ENSG00000189423	51	123
ENSG00000131943	112	39
ENSG00000069966	15	48
ENSG00000143797	1	7
ENSG00000106609	20	7
ENSG00000160752	12	21
ENSG00000112667	11	4
ENSG00000197006	77	104
ENSG00000179673	22	NA
ENSG00000174106	82	33
ENSG00000197892	12	37
ENSG00000071553	491	377
ENSG00000139405	13	29
ENSG00000028116	3	21
ENSG00000269939	32	110
ENSG00000133858	38	33
ENSG00000048544	28	59
ENSG00000070476	11	33
ENSG00000172757	21	19
ENSG00000106245	9	11
ENSG00000165434	16	4
ENSG00000143222	3	5
ENSG00000125304	46	2
ENSG00000134333	2	1
ENSG00000090097	9	14
ENSG00000166780	45	NA
ENSG00000154723	42	89
ENSG00000116903	2	4
ENSG00000152932	6	101
ENSG00000044574	2	3
ENSG00000135108	20	6
ENSG00000092531	10	65
ENSG00000162599	6	20
ENSG00000134709	8	7
ENSG00000167566	10	6
ENSG00000113621	19	NA
ENSG00000204856	97	40
ENSG00000197329	23	20
ENSG00000233642	32	14
ENSG00000070961	37	62
ENSG00000171992	7	53
ENSG00000164236	7	NA
ENSG00000135631	17	6
ENSG00000198712	2	1
ENSG00000142583	5	32
ENSG00000204231	3	4
ENSG00000150760	9	7
ENSG00000171867	76	37
ENSG00000108528	42	82
ENSG00000101290	74	323
ENSG00000134186	2	16
ENSG00000138604	47	169
ENSG00000213197	9	52
ENSG00000106459	12	13
ENSG00000051825	24	35
ENSG00000278983	10	24
ENSG00000179104	3	15
ENSG00000177459	52	1
ENSG00000239653	16	125
ENSG00000186951	15	42
ENSG00000103591	26	71
ENSG00000113658	9	49
ENSG00000178440	21	186
ENSG00000085982	21	43
ENSG00000128581	12	34
ENSG00000180747	20	12
ENSG00000123395	15	7
ENSG00000136280	7	6
ENSG00000120438	8	8
ENSG00000151553	31	3
ENSG00000009844	24	19
ENSG00000158773	34	4
ENSG00000278434	4	6
ENSG00000138686	25	NA
ENSG00000139436	2	8
ENSG00000105639	2	15
ENSG00000110429	68	41
ENSG00000147465	14	NA
ENSG00000280392	13	67
ENSG00000157214	13	16
ENSG00000183397	27	14
ENSG00000261056	16	148
ENSG00000196381	15	23
ENSG00000104133	8	25
ENSG00000169403	1	16
ENSG00000080815	8	12
ENSG00000071991	6	14
ENSG00000167281	48	109
ENSG00000254876	26	111
ENSG00000025800	7	4
ENSG00000111670	2	19
ENSG00000121753	12	96
ENSG00000205116	4	19
ENSG00000157423	11	57
ENSG00000197858	10	13
ENSG00000112787	4	4
ENSG00000166171	21	25
ENSG00000137547	4	NA
ENSG00000167642	50	21
ENSG00000262580	17	18
ENSG00000263874	28	24
ENSG00000095139	22	19
ENSG00000177943	4	24
ENSG00000273329	17	46
ENSG00000079616	36	46
ENSG00000280214	11	91
ENSG00000248624	6	27
ENSG00000173465	29	25
ENSG00000158869	17	54
ENSG00000126790	5	24
ENSG00000177688	9	11
ENSG00000006530	7	1
ENSG00000138326	5	23
ENSG00000111639	6	34
ENSG00000213090	5	67
ENSG00000178125	1	31
ENSG00000166579	33	24
ENSG00000164332	17	12
ENSG00000122584	2	5
ENSG00000196458	17	15
ENSG00000233264	16	128
ENSG00000116574	6	7
ENSG00000197555	15	NA
ENSG00000197536	11	112
