node,degree,pagerank,pagerank_norm,kcore,membership_infomap
ENSG00000155903,23,0.0351442536672742,1,3,1
ENSG00000120837,17,0.0262623577163137,0.701425534749387,3,1
ENSG00000189306,11,0.0172861920605895,0.399682092194318,3,1
ENSG00000267140,22,0.033050651563322,0.929621318231331,3,1
ENSG00000138600,14,0.0211021285180057,0.527958891820657,3,1
ENSG00000196277,14,0.0211103753273765,0.528236117168883,3,1
ENSG00000169288,18,0.0271078756783514,0.729848528530112,3,1
ENSG00000109854,17,0.0263213723750657,0.703409375843239,3,1
ENSG00000170085,9,0.0146588074020304,0.311359736948519,3,1
ENSG00000177105,4,0.00687864776914337,0.0498213205136343,3,1
ENSG00000126903,11,0.0172861568133831,0.399680907321646,3,1
ENSG00000130338,7,0.0113484002137248,0.200076846283352,3,1
ENSG00000138767,13,0.0203448399298697,0.502501823139431,3,1
ENSG00000213934,12,0.0189665899022061,0.456170469196157,3,1
ENSG00000292275,10,0.0159627504540011,0.355193182150872,3,1
ENSG00000187778,6,0.0101155907316467,0.158634632379964,3,1
ENSG00000235568,10,0.0164946128401617,0.373072307104778,3,1
ENSG00000204344,9,0.0147937232840108,0.315895079125293,3,1
ENSG00000131969,6,0.00998448308195521,0.154227308018923,3,1
ENSG00000281022,15,0.0239134398711214,0.622464140310841,3,1
ENSG00000131374,12,0.0188978470196441,0.453859603417717,3,1
ENSG00000291657,10,0.0161310492579345,0.360850727078684,3,1
ENSG00000089177,5,0.00884532705162151,0.11593335541333,3,1
ENSG00000124126,8,0.0135700544756619,0.274760138779916,3,1
ENSG00000269791,6,0.0104088632211639,0.168493301881812,3,1
ENSG00000148516,4,0.00692391161394856,0.0513429132380384,3,1
ENSG00000180251,4,0.00698275463622383,0.0533209845875083,3,1
ENSG00000115216,3,0.00578932874496601,0.0132026923595969,3,1
ENSG00000142686,4,0.0071591977022204,0.0592523076257394,3,1
ENSG00000060339,4,0.00700987087254271,0.0542325259749803,3,1
ENSG00000215269,4,0.00732783384925992,0.0649211927041336,3,1
ENSG00000178750,7,0.0119515670005205,0.22035294519498,3,1
ENSG00000148331,5,0.00850277054899313,0.104417950914662,3,1
ENSG00000198721,3,0.00556536392729472,0.00567387463415124,3,1
ENSG00000048342,7,0.0118817046204583,0.218004446306527,3,1
ENSG00000285074,3,0.00565588736741612,0.00871691723182653,3,1
ENSG00000206401,4,0.0071918258599954,0.0603491381688547,3,1
ENSG00000181754,5,0.00888051178094088,0.117116127852854,3,1
ENSG00000211448,3,0.00539657935257556,0,3,1
ENSG00000057252,9,0.0149607408648145,0.321509554362478,3,1
ENSG00000131016,4,0.00739589776555999,0.0672092343029498,3,1
ENSG00000149091,9,0.0153725308672774,0.335352317265778,3,1
ENSG00000078549,3,0.00546215841121987,0.00220451044174257,3,1
ENSG00000286140,4,0.00703142857454984,0.0549572112656378,3,1
ENSG00000155368,6,0.0100512361026474,0.15647128245491,3,1
ENSG00000092439,3,0.00563610721020521,0.00805198601731662,3,1
ENSG00000196616,7,0.0119135313906642,0.219074337346383,3,1
ENSG00000149633,3,0.00566424627358718,0.00899791083430532,3,1
ENSG00000100095,6,0.0104466744033516,0.169764365353453,3,1
