node,degree,pagerank,pagerank_norm,kcore,membership_infomap
ENSG00000155903,24,0.0357421321602964,1,3,1
ENSG00000120837,23,0.0339701858196688,0.941422515852609,3,2
ENSG00000189306,10,0.0156018109033599,0.334195781157957,3,3
ENSG00000267140,17,0.0249624715209977,0.643643046217115,3,4
ENSG00000138600,17,0.0254280367588495,0.659033828496775,3,2
ENSG00000196277,13,0.019707684948696,0.469928882261166,3,4
ENSG00000169288,14,0.0210790224250093,0.515262929595247,3,4
ENSG00000109854,11,0.0173622664542443,0.392393399652202,3,2
ENSG00000170085,5,0.008153250606676,0.0879592486536189,3,4
ENSG00000177105,8,0.0127837181802973,0.241034505318978,3,5
ENSG00000126903,8,0.0131228700614826,0.25224628046599,3,2
ENSG00000130338,11,0.0178688177442966,0.409139109994861,3,1
ENSG00000138767,10,0.0155529376295363,0.332580115177,3,5
ENSG00000213934,8,0.0128428925934723,0.24299070916681,3,4
ENSG00000292275,9,0.0147175918087101,0.304965025794721,3,4
ENSG00000187778,12,0.018910887700304,0.443588142072704,3,4
ENSG00000235568,9,0.0144463299250335,0.295997576653325,3,2
ENSG00000204344,6,0.010204590438739,0.15577299884372,3,5
ENSG00000131969,10,0.0165591274378401,0.365843011571654,3,4
ENSG00000281022,7,0.0116286901441693,0.202851274300754,3,3
ENSG00000131374,8,0.0132043043779298,0.254938358251511,3,6
ENSG00000291657,4,0.0072522337539939,0.0581731884358896,3,4
ENSG00000089177,10,0.0164172660198354,0.361153318224985,3,2
ENSG00000124126,7,0.0113887184307622,0.194918224119931,3,4
ENSG00000269791,6,0.0100601001574983,0.15099639982107,3,2
ENSG00000148516,7,0.0118251375373272,0.209345485662948,3,2
ENSG00000180251,8,0.012999878891447,0.24818040490992,3,3
ENSG00000115216,7,0.0119466023566225,0.213360902701038,3,7
ENSG00000142686,4,0.0073138825074209,0.0602111896968633,3,2
ENSG00000060339,7,0.0116806436518667,0.204568767491019,3,3
ENSG00000215269,8,0.0129167663189657,0.24543284687989,3,4
ENSG00000178750,7,0.0118022454853946,0.208588713982884,3,4
ENSG00000148331,4,0.00699852673825224,0.0497860728941035,3,3
ENSG00000198721,7,0.0120412666294806,0.21649033998451,3,2
ENSG00000048342,7,0.0114452997404501,0.196788704447289,3,8
ENSG00000285074,3,0.00563998541048398,0.00487504411953241,3,3
ENSG00000206401,7,0.0117111991663667,0.205578880001315,3,8
ENSG00000181754,5,0.00886534641496699,0.111499905594063,3,6
ENSG00000211448,5,0.00853967672405588,0.100733828360666,3,1
ENSG00000057252,5,0.00904024120147765,0.117281625022802,3,6
ENSG00000131016,5,0.00925847564472149,0.124496078613424,3,4
ENSG00000149091,5,0.00869693990228245,0.10593267728646,3,3
ENSG00000078549,4,0.00704066408147314,0.0511790606488347,3,1
ENSG00000286140,7,0.0119092279065671,0.21212536796421,3,2
ENSG00000155368,4,0.0069836366288255,0.0492938316061484,3,1
ENSG00000092439,4,0.00706726390852011,0.0520584049672498,3,4
ENSG00000196616,6,0.0107662659879012,0.174341021939371,3,2
ENSG00000149633,6,0.0104328403600515,0.163318546832826,3,8
ENSG00000100095,4,0.00745460362392643,0.0648631866463795,3,8
ENSG00000112855,4,0.00723269062049751,0.0575271262124874,3,7
ENSG00000291720,6,0.0105490616399824,0.167160621520217,3,3
ENSG00000171824,6,0.0104978376028034,0.165467243364783,3,4
ENSG00000291387,4,0.00756405355275878,0.0684814121671586,3,7
ENSG00000223885,4,0.00702608359723228,0.0506970550345013,3,4
ENSG00000101220,3,0.00558685104855787,0.00311851392894756,3,7
ENSG00000167216,5,0.00921499696052924,0.12305874844398,3,6
ENSG00000107438,5,0.00894390590879875,0.114096946711531,3,5
ENSG00000243501,4,0.00715645425832933,0.0550068838135109,3,4
ENSG00000126895,3,0.00562355042488457,0.0043317318948118,3,2
ENSG00000278062,3,0.00600634782769621,0.0169863525685502,3,6
ENSG00000111358,4,0.00732904997519019,0.0607125999723557,3,8
ENSG00000143867,3,0.00566530933998022,0.00571220946963566,3,4
ENSG00000153976,5,0.00884930914016362,0.110969741001026,3,2
ENSG00000277196,5,0.00894384215108761,0.114094838991772,3,1
ENSG00000100099,5,0.0091967752985657,0.122456371785988,3,1
ENSG00000172183,3,0.00591630218130756,0.014009599095302,3,8
ENSG00000276600,3,0.00586438250126876,0.0122932241889756,3,4
ENSG00000292297,4,0.00740777506283715,0.0633151153352127,3,3
ENSG00000143845,3,0.00564681107391022,0.00510068875784833,3,2
ENSG00000115263,3,0.00579312256059624,0.00993749368552813,3,5
ENSG00000255641,3,0.00586288119161089,0.0122435934859076,3,3
ENSG00000186998,5,0.00928093723822087,0.125238620081508,3,7
ENSG00000181472,6,0.0105500256923667,0.167192491426186,3,4
ENSG00000176386,4,0.0071787419123367,0.0557436751425513,3,2
ENSG00000106771,3,0.00549251720296814,0,3,2
ENSG00000274183,3,0.00597453871959914,0.0159347984201111,3,7
ENSG00000129873,4,0.00767003327598771,0.071984918687107,3,6
ENSG00000292211,3,0.00579650041272323,0.0100491596400121,3,3
ENSG00000173660,3,0.0055486043502341,0.00185414417158974,3,4
ENSG00000155659,3,0.00558224630919707,0.00296628920254067,3,8
ENSG00000185658,4,0.00739887661834447,0.063020948136548,3,4
ENSG00000128886,5,0.00934235525646089,0.127268993635904,3,2
ENSG00000288431,3,0.00562695854138027,0.00444439833702965,3,4
ENSG00000180964,3,0.00584792728148579,0.0117492430571105,3,2
ENSG00000162909,3,0.006036110154391,0.0179702436606113,3,7
ENSG00000180318,3,0.00576047148016243,0.00885810538654068,3,2
ENSG00000174343,3,0.00596467724668217,0.0156087951658255,3,1
ENSG00000205643,3,0.00565562982743822,0.00539222151092443,3,2
ENSG00000181291,3,0.00596556460605785,0.0156381297334535,3,4
ENSG00000156697,3,0.00609599638779786,0.0199499790553046,3,5
ENSG00000290147,3,0.00614591965523256,0.0216003560106846,3,6
ENSG00000288208,3,0.00568612830457535,0.00640044846456171,3,1
ENSG00000163131,3,0.00564789727029289,0.00513659653334251,3,2
ENSG00000237190,3,0.00577394915799496,0.00930365412663346,3,8
ENSG00000116353,3,0.00580572276305254,0.0103540346059356,3,2
ENSG00000134627,3,0.00579010855467054,0.00983785585774252,3,2
ENSG00000117834,3,0.00618757360940391,0.022977363758721,3,2
ENSG00000134216,3,0.00573424070471842,0.00799096127640866,3,4
ENSG00000155816,3,0.00561187865976778,0.00394588350853455,3,2
ENSG00000276022,3,0.00562592006732187,0.00441006817911286,3,5
