node,degree,pagerank,pagerank_norm,kcore,membership_infomap
ENSG00000155903,7,0.0136194150768532,0.606277449662716,3,1
ENSG00000120837,6,0.011278116241333,0.470259160333244,3,2
ENSG00000189306,5,0.0102897296497638,0.412838616085825,3,3
ENSG00000267140,4,0.00814568077750798,0.288279608316865,3,2
ENSG00000138600,2,0.00486717836270887,0.0978142635013551,2,4
ENSG00000196277,5,0.0105255938362695,0.426541199744037,3,5
ENSG00000169288,9,0.0170715639204876,0.806830823327859,3,6
ENSG00000109854,10,0.0182368209250963,0.874526694521867,3,7
ENSG00000170085,7,0.0130973551434449,0.575948258876661,3,2
ENSG00000177105,4,0.00880706377000669,0.326702803966425,3,8
ENSG00000126903,4,0.00847081853804187,0.307168560599801,3,1
ENSG00000130338,5,0.0102322036493892,0.409496629986395,3,9
ENSG00000138767,5,0.00996361630015677,0.393892986733389,3,1
ENSG00000213934,9,0.0178251874277854,0.850612752702264,3,2
ENSG00000292275,4,0.00819563768316319,0.291181866133905,3,2
ENSG00000187778,6,0.0113557626005269,0.474770043262833,3,2
ENSG00000235568,3,0.00627593865843074,0.179656513876366,3,7
ENSG00000204344,2,0.00470123804083355,0.0881739226914444,2,1
ENSG00000131969,5,0.00962481530256495,0.374210265580317,3,10
ENSG00000281022,5,0.0103936632373218,0.418876661536937,3,5
ENSG00000131374,5,0.0101344031603695,0.403814888292328,3,1
ENSG00000291657,6,0.0115586169133583,0.486554910788427,3,10
ENSG00000089177,4,0.0079277011442739,0.275616031856077,3,2
ENSG00000124126,4,0.00906663281520788,0.341782526791856,3,5
ENSG00000269791,5,0.0101795581081543,0.406438175272726,3,3
ENSG00000148516,4,0.0081337765289979,0.287588028287213,3,1
ENSG00000180251,6,0.0112124565748487,0.466444647047864,3,5
ENSG00000115216,3,0.00660412255871598,0.198722432342239,3,6
ENSG00000142686,5,0.00937659166342253,0.359789656704993,3,2
ENSG00000060339,3,0.00633417285178847,0.183039642608517,3,5
ENSG00000215269,3,0.00676029680376766,0.207795410693817,3,3
ENSG00000178750,5,0.00934811479696211,0.358135286659339,3,5
ENSG00000148331,7,0.0135375727296804,0.601522799855408,3,2
ENSG00000198721,3,0.00638576840976919,0.186037098305785,3,9
ENSG00000048342,5,0.0101278601712755,0.403434771850049,3,4
ENSG00000285074,7,0.0128251168765962,0.560132514732855,3,2
ENSG00000206401,4,0.00817936315046477,0.290236393448534,3,4
ENSG00000181754,1,0.00337574903492932,0.0111693368722862,1,11
ENSG00000211448,7,0.0126145175686527,0.54789769995148,3,2
ENSG00000057252,5,0.00984142647557174,0.386794341032388,3,10
ENSG00000131016,5,0.00977385452486938,0.382868733159633,3,9
ENSG00000149091,1,0.00318348992373529,0,1,2
ENSG00000078549,8,0.0145229086181989,0.658766112813975,3,5
ENSG00000286140,3,0.00722962506961062,0.235061143237413,2,6
ENSG00000155368,3,0.00653711453957562,0.194829586202073,3,3
ENSG00000092439,4,0.00837896236320196,0.301832155192459,3,7
ENSG00000196616,6,0.0116318454849172,0.49080914133874,3,9
ENSG00000149633,4,0.00816220167896786,0.28923939385157,3,2
ENSG00000100095,3,0.00672225412019251,0.20558531232325,3,1
ENSG00000112855,2,0.00487985286306049,0.0985505914872488,2,10
ENSG00000291720,7,0.0142509248354803,0.642965152983694,3,9
ENSG00000171824,3,0.00674426401430406,0.206863982136756,3,7
ENSG00000291387,5,0.0110338178525254,0.456066589770518,3,11
ENSG00000223885,5,0.00972685065837802,0.380138032825686,3,5
ENSG00000101220,4,0.00794755293401596,0.276769326104499,3,2
ENSG00000167216,5,0.00980745758142945,0.384820910387162,3,2
ENSG00000107438,7,0.0129640219154397,0.56820223461487,3,2
ENSG00000243501,6,0.0115060913133121,0.483503424085452,3,5
ENSG00000126895,4,0.00850387394757698,0.30908892214863,3,3
ENSG00000278062,2,0.00534325762894397,0.125472196950991,2,11
ENSG00000111358,3,0.00675389905937809,0.207423732275738,3,5
ENSG00000143867,3,0.00659791976791355,0.198362079797226,3,4
ENSG00000153976,4,0.00791594575652366,0.274933099926186,3,2
ENSG00000277196,9,0.0166363246388576,0.78154549808951,3,1
ENSG00000100099,5,0.0101961733154252,0.407403439525015,3,5
ENSG00000172183,5,0.00967498668711033,0.377124983597352,3,7
ENSG00000276600,9,0.0163493879475453,0.764875845627357,3,2
ENSG00000292297,2,0.00506292624121834,0.10918628110577,2,11
ENSG00000143845,6,0.0120280203490426,0.513825010341082,3,10
ENSG00000115263,8,0.0146355256811093,0.665308626744275,3,2
ENSG00000255641,4,0.00832451600557594,0.298669081640224,3,6
ENSG00000186998,3,0.00690938922868944,0.216456969091311,3,10
ENSG00000181472,7,0.0130989950128525,0.57604352746355,3,6
ENSG00000176386,5,0.00946481931128876,0.364915262011016,3,9
ENSG00000106771,11,0.0203966077115132,1,3,5
ENSG00000274183,8,0.0153255375678755,0.705395024529581,3,6
ENSG00000129873,7,0.0129391678666407,0.566758332986737,3,5
ENSG00000292211,4,0.00901928543864609,0.339031870162096,3,11
ENSG00000173660,7,0.0138013919944583,0.616849440155589,3,10
ENSG00000155659,3,0.00631888828617429,0.182151682286475,3,10
ENSG00000185658,6,0.0124332806132119,0.537368697729146,3,10
ENSG00000128886,4,0.00837636408979592,0.301681207906902,3,10
ENSG00000288431,3,0.00646041249984183,0.190373563726689,3,3
ENSG00000180964,2,0.00546544301877973,0.132570585014222,2,6
ENSG00000162909,4,0.00882189756560389,0.327564576701619,3,6
ENSG00000180318,7,0.0134787793280045,0.598107183788593,3,4
ENSG00000174343,8,0.0146361356860369,0.665344065119536,3,7
ENSG00000205643,6,0.0115092170182973,0.483685012628777,3,10
ENSG00000181291,2,0.00486545245714639,0.0977139966244444,2,5
ENSG00000156697,9,0.0157936322417845,0.732589091268693,3,2
ENSG00000290147,3,0.0069335925344087,0.21786306565195,3,10
ENSG00000288208,4,0.00805974216667312,0.283286985138751,3,6
ENSG00000163131,7,0.0132311740158548,0.583722496760799,3,10
ENSG00000237190,5,0.0107791576288825,0.441272046052018,3,11
ENSG00000116353,5,0.00927176845680102,0.353699928631678,3,2
ENSG00000134627,6,0.0125539300238291,0.544377852729693,3,6
ENSG00000117834,5,0.00988060729486094,0.389070559656595,3,5
ENSG00000134216,2,0.00513288247133144,0.113250404234165,2,8
ENSG00000155816,4,0.00902140823085516,0.339155194259174,3,6
ENSG00000276022,9,0.0164939754439328,0.773275689175179,3,9
