gene	region	logFC	t	adj.P.Val	B	direction	label
ENSG00000187566	CRB	-0.6672000284256256	-4.065244336567361	0.0032411093672952	1.4031220141141514	Underexpressed	NHLRC1
ENSG00000129152	CRB	0.6790782429426869	4.064238197081445	0.00324780834615452	1.3995395907426795	Overexpressed	MYOD1
ENSG00000270441	CRB	-0.8100350966931495	-4.073943071068699	0.00324871387289405	1.4022794532596068	Underexpressed	LAMB2P1
ENSG00000224116	CRB	-0.5263363385740263	-4.063213700624895	0.00324871387289405	1.3958925498332952	Underexpressed	INHBA-AS1
ENSG00000251448	CRB	-1.05355944947771	-4.07941348199936	0.00327726375304747	1.3937574948949036	Underexpressed	NA
ENSG00000271013	CRB	0.9769121739038236	4.06249895095292	0.00327726375304747	1.3832197684973586	Overexpressed	LRRC37A9P
ENSG00000226174	CRB	-0.543473364038614	-4.058123251229991	0.00327726375304747	1.37778250748742	Underexpressed	TEX22
ENSG00000254433	CRB	0.6652860256956865	4.057881845792023	0.00327726375304747	1.3769241315744356	Overexpressed	AASDHPPT-AS1
ENSG00000183549	CRB	-0.6923772960326451	-4.058234230844969	0.00327726375304747	1.3766928738119395	Underexpressed	ACSM5
ENSG00000260988	CRB	-0.6767342083789867	-4.057662845324855	0.00327726375304747	1.3761454580739425	Underexpressed	NA
ENSG00000236276	CRB	0.6572674044776328	4.056480440616034	0.00328639211105975	1.3719419174076366	Overexpressed	NDP-AS1
ENSG00000272425	CRB	-0.6250758059475494	-4.0493746536811805	0.00336474980748243	1.3467013737949065	Underexpressed	NA
ENSG00000278703	CRB	-0.6903052801514105	-4.048849239639569	0.00336474980748243	1.3448364806699296	Underexpressed	NA
ENSG00000134253	CRB	-0.5987146211852181	-4.0488179593483284	0.00336474980748243	1.3447254613255746	Underexpressed	TRIM45
ENSG00000259120	CRB	-0.5987936160633032	-4.048566124959896	0.00336474980748243	1.3438316816135585	Underexpressed	ERLN
ENSG00000225376	CRB	0.5164140303559748	4.047546594262468	0.00337201209717085	1.340213752755047	Overexpressed	TMEM246-AS1
ENSG00000272983	CRB	-0.6271078505144159	-4.046181984905209	0.00338384412456038	1.3353724360219958	Underexpressed	NA
ENSG00000069764	CRB	0.6934656040568301	4.045093508194376	0.00340242269713724	1.3285798180090396	Overexpressed	PLA2G10
ENSG00000112936	CRB	0.807401958887799	4.055492332579973	0.00340242269713724	1.3323300042879265	Overexpressed	C7
