gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000089101	-0.14719832669163413	5.173894672280053	-3.5183700529744932	4.758887062993553e-4	0.0027858388697326836	-0.4380644591293015
ENSG00000119969	0.14535877783998163	6.0223002032018895	3.5181775432298217	4.7622525666818924e-4	0.002787121526818611	-0.43870725835460433
ENSG00000039123	-0.06990168620434112	9.763737469087504	-3.5171077477225228	4.7809956124655596e-4	0.0027974010817315743	-0.4422787492039415
ENSG00000116711	-0.21220315204429419	6.315414590108256	-3.5167372416761573	4.787585735146662e-4	0.0028005166604928257	-0.44352796577800735
ENSG00000224689	0.2844651606842028	3.051223852287115	3.5166749562142967	4.788680519248225e-4	0.0028005166604928257	-0.44373585111031666
ENSG00000186350	0.14341298927186052	11.06638349413941	3.516200293629603	4.7970313043877783e-4	0.002804709212016032	-0.44531998078575086
ENSG00000278948	0.14662657534761347	6.925609875160199	3.5156976491813965	4.8058892302025994e-4	0.0028091961382061105	-0.446997275618064
ENSG00000078549	0.14891723155422198	11.694406484024052	3.5156097113106513	4.807440500333761e-4	0.0028094109321329924	-0.44729069573651703
ENSG00000001460	-0.11249594021768061	8.778339953760463	-3.5153267379277136	4.812435479120069e-4	0.0028116375871609423	-0.44823483881092674
ENSG00000179091	-0.14120232920536857	10.421380263139186	-3.5151701099338597	4.815202326459124e-4	0.0028125616936137813	-0.4487573984578823
ENSG00000187474	0.3512131720207763	3.5472451737887107	3.5146421052175896	4.824540545992988e-4	0.002817322742064606	-0.4505188236113282
ENSG00000281189	-0.2489309851307704	3.6533690713925173	-3.5143941809454873	4.828931144292872e-4	0.00281919296227204	-0.45134581311099264
ENSG00000267281	0.2582236506733473	2.8008485679224986	3.513876877176999	4.838104341437468e-4	0.002823853719404673	-0.45307118122714485
ENSG00000163946	0.08458972404879006	10.505351095608022	3.513348274709463	4.8474112937485064e-4	0.0028285902341588284	-0.4548215075985178
ENSG00000170370	0.21717313198253052	9.61026305605429	3.5132714176193747	4.8488614864547594e-4	0.002828740924202172	-0.4550902703580695
ENSG00000100916	-0.1261123070415664	8.146281275020552	-3.5128792542570566	4.8558409536076096e-4	0.002832116429368783	-0.4563978824141577
